Record Length,2.500000e+03,,   0.001485098000,   0.00000,
Sample Interval,2.000000e-10,,   0.001485098200,  -0.00200,
Trigger Point,-7.425490000000e+06,,   0.001485098400,  -0.00200,
,,,   0.001485098600,  -0.00200,
,,,   0.001485098800,  -0.00200,
,,,   0.001485099000,  -0.00200,
Source,CH1,,   0.001485099200,  -0.00200,
Vertical Units,V,,   0.001485099400,  -0.00200,
Vertical Scale,5.000000e-02,,   0.001485099600,  -0.00200,
Vertical Offset,-8.200000e-02,,   0.001485099800,  -0.00200,
Horizontal Units,s,,   0.001485100000,  -0.00200,
Horizontal Scale,5.000000e-08,,   0.001485100200,   0.00000,
Pt Fmt,Y,,   0.001485100400,   0.00000,
Yzero,0.000000e+00,,   0.001485100600,   0.00200,
Probe Atten,1.000000e+00,,   0.001485100800,   0.00200,
Model Number,TDS2022C,,   0.001485101000,   0.00200,
Serial Number,C011431,,   0.001485101200,   0.00200,
Firmware Version,FV:v24.09,,   0.001485101400,   0.00200,
,,,0.001485101600,   0.00400,
,,,0.001485101800,   0.00200,
,,,0.001485102000,   0.00200,
,,,0.001485102200,   0.00000,
,,,0.001485102400,  -0.00200,
,,,0.001485102600,  -0.00200,
,,,0.001485102800,  -0.00400,
,,,0.001485103000,  -0.00400,
,,,0.001485103200,  -0.00400,
,,,0.001485103400,  -0.00600,
,,,0.001485103600,  -0.00400,
,,,0.001485103800,  -0.00400,
,,,0.001485104000,  -0.00400,
,,,0.001485104200,  -0.00200,
,,,0.001485104400,  -0.00200,
,,,0.001485104600,  -0.00200,
,,,0.001485104800,  -0.00200,
,,,0.001485105000,  -0.00200,
,,,0.001485105200,  -0.00200,
,,,0.001485105400,  -0.00200,
,,,0.001485105600,   0.00000,
,,,0.001485105800,  -0.00200,
,,,0.001485106000,  -0.00200,
,,,0.001485106200,  -0.00400,
,,,0.001485106400,  -0.00400,
,,,0.001485106600,  -0.00400,
,,,0.001485106800,  -0.00400,
,,,0.001485107000,  -0.00200,
,,,0.001485107200,   0.00000,
,,,0.001485107400,   0.00000,
,,,0.001485107600,   0.00200,
,,,0.001485107800,   0.00200,
,,,0.001485108000,   0.00200,
,,,0.001485108200,   0.00000,
,,,0.001485108400,   0.00000,
,,,0.001485108600,   0.00000,
,,,0.001485108800,   0.00000,
,,,0.001485109000,   0.00000,
,,,0.001485109200,   0.00200,
,,,0.001485109400,   0.00000,
,,,0.001485109600,   0.00000,
,,,0.001485109800,  -0.00200,
,,,0.001485110000,  -0.00200,
,,,0.001485110200,  -0.00200,
,,,0.001485110400,   0.00000,
,,,0.001485110600,   0.00200,
,,,0.001485110800,   0.00200,
,,,0.001485111000,   0.00200,
,,,0.001485111200,   0.00000,
,,,0.001485111400,   0.00000,
,,,0.001485111600,   0.00000,
,,,0.001485111800,   0.00000,
,,,0.001485112000,   0.00000,
,,,0.001485112200,   0.00000,
,,,0.001485112400,   0.00000,
,,,0.001485112600,   0.00000,
,,,0.001485112800,  -0.00200,
,,,0.001485113000,  -0.00200,
,,,0.001485113200,  -0.00400,
,,,0.001485113400,  -0.00400,
,,,0.001485113600,  -0.00400,
,,,0.001485113800,  -0.00400,
,,,0.001485114000,  -0.00400,
,,,0.001485114200,  -0.00200,
,,,0.001485114400,  -0.00200,
,,,0.001485114600,  -0.00200,
,,,0.001485114800,  -0.00200,
,,,0.001485115000,  -0.00200,
,,,0.001485115200,   0.00000,
,,,0.001485115400,   0.00000,
,,,0.001485115600,   0.00000,
,,,0.001485115800,   0.00000,
,,,0.001485116000,   0.00000,
,,,0.001485116200,   0.00000,
,,,0.001485116400,   0.00000,
,,,0.001485116600,   0.00000,
,,,0.001485116800,   0.00000,
,,,0.001485117000,   0.00000,
,,,0.001485117200,   0.00000,
,,,0.001485117400,   0.00000,
,,,0.001485117600,   0.00000,
,,,0.001485117800,   0.00000,
,,,0.001485118000,   0.00000,
,,,0.001485118200,   0.00200,
,,,0.001485118400,   0.00200,
,,,0.001485118600,   0.00200,
,,,0.001485118800,   0.00200,
,,,0.001485119000,   0.00200,
,,,0.001485119200,   0.00200,
,,,0.001485119400,   0.00200,
,,,0.001485119600,   0.00200,
,,,0.001485119800,   0.00000,
,,,0.001485120000,   0.00000,
,,,0.001485120200,   0.00000,
,,,0.001485120400,   0.00000,
,,,0.001485120600,   0.00200,
,,,0.001485120800,   0.00200,
,,,0.001485121000,   0.00200,
,,,0.001485121200,   0.00000,
,,,0.001485121400,  -0.00200,
,,,0.001485121600,  -0.00200,
,,,0.001485121800,  -0.00400,
,,,0.001485122000,  -0.00200,
,,,0.001485122200,  -0.00200,
,,,0.001485122400,  -0.00200,
,,,0.001485122600,  -0.00200,
,,,0.001485122800,  -0.00200,
,,,0.001485123000,  -0.00200,
,,,0.001485123200,   0.00000,
,,,0.001485123400,   0.00000,
,,,0.001485123600,   0.00000,
,,,0.001485123800,   0.00000,
,,,0.001485124000,   0.00000,
,,,0.001485124200,   0.00000,
,,,0.001485124400,   0.00000,
,,,0.001485124600,   0.00000,
,,,0.001485124800,   0.00000,
,,,0.001485125000,   0.00000,
,,,0.001485125200,   0.00000,
,,,0.001485125400,   0.00000,
,,,0.001485125600,   0.00000,
,,,0.001485125800,  -0.00200,
,,,0.001485126000,   0.00000,
,,,0.001485126200,   0.00000,
,,,0.001485126400,   0.00000,
,,,0.001485126600,   0.00200,
,,,0.001485126800,   0.00000,
,,,0.001485127000,   0.00000,
,,,0.001485127200,   0.00000,
,,,0.001485127400,   0.00000,
,,,0.001485127600,   0.00000,
,,,0.001485127800,   0.00000,
,,,0.001485128000,   0.00000,
,,,0.001485128200,   0.00000,
,,,0.001485128400,   0.00000,
,,,0.001485128600,   0.00000,
,,,0.001485128800,   0.00000,
,,,0.001485129000,   0.00000,
,,,0.001485129200,  -0.00200,
,,,0.001485129400,  -0.00200,
,,,0.001485129600,  -0.00200,
,,,0.001485129800,  -0.00400,
,,,0.001485130000,  -0.00200,
,,,0.001485130200,  -0.00200,
,,,0.001485130400,  -0.00200,
,,,0.001485130600,   0.00000,
,,,0.001485130800,   0.00000,
,,,0.001485131000,   0.00000,
,,,0.001485131200,   0.00000,
,,,0.001485131400,   0.00000,
,,,0.001485131600,   0.00200,
,,,0.001485131800,   0.00200,
,,,0.001485132000,   0.00200,
,,,0.001485132200,   0.00000,
,,,0.001485132400,   0.00000,
,,,0.001485132600,   0.00000,
,,,0.001485132800,   0.00000,
,,,0.001485133000,   0.00000,
,,,0.001485133200,   0.00000,
,,,0.001485133400,   0.00000,
,,,0.001485133600,   0.00000,
,,,0.001485133800,  -0.00200,
,,,0.001485134000,   0.00000,
,,,0.001485134200,   0.00000,
,,,0.001485134400,   0.00000,
,,,0.001485134600,   0.00200,
,,,0.001485134800,   0.00000,
,,,0.001485135000,   0.00000,
,,,0.001485135200,   0.00000,
,,,0.001485135400,  -0.00200,
,,,0.001485135600,   0.00000,
,,,0.001485135800,   0.00000,
,,,0.001485136000,   0.00000,
,,,0.001485136200,   0.00200,
,,,0.001485136400,   0.00000,
,,,0.001485136600,   0.00000,
,,,0.001485136800,  -0.00200,
,,,0.001485137000,  -0.00200,
,,,0.001485137200,  -0.00200,
,,,0.001485137400,  -0.00200,
,,,0.001485137600,   0.00000,
,,,0.001485137800,  -0.00200,
,,,0.001485138000,  -0.00200,
,,,0.001485138200,  -0.00200,
,,,0.001485138400,  -0.00400,
,,,0.001485138600,  -0.00200,
,,,0.001485138800,  -0.00200,
,,,0.001485139000,  -0.00200,
,,,0.001485139200,  -0.00200,
,,,0.001485139400,  -0.00200,
,,,0.001485139600,  -0.00200,
,,,0.001485139800,  -0.00200,
,,,0.001485140000,  -0.00200,
,,,0.001485140200,   0.00000,
,,,0.001485140400,   0.00000,
,,,0.001485140600,   0.00200,
,,,0.001485140800,   0.00200,
,,,0.001485141000,   0.00200,
,,,0.001485141200,   0.00000,
,,,0.001485141400,   0.00000,
,,,0.001485141600,   0.00000,
,,,0.001485141800,  -0.00200,
,,,0.001485142000,   0.00000,
,,,0.001485142200,   0.00000,
,,,0.001485142400,   0.00000,
,,,0.001485142600,   0.00200,
,,,0.001485142800,   0.00200,
,,,0.001485143000,   0.00200,
,,,0.001485143200,   0.00200,
,,,0.001485143400,   0.00200,
,,,0.001485143600,   0.00200,
,,,0.001485143800,   0.00200,
,,,0.001485144000,   0.00200,
,,,0.001485144200,   0.00000,
,,,0.001485144400,   0.00000,
,,,0.001485144600,   0.00000,
,,,0.001485144800,   0.00000,
,,,0.001485145000,   0.00000,
,,,0.001485145200,   0.00000,
,,,0.001485145400,   0.00000,
,,,0.001485145600,   0.00000,
,,,0.001485145800,  -0.00200,
,,,0.001485146000,   0.00000,
,,,0.001485146200,   0.00000,
,,,0.001485146400,   0.00000,
,,,0.001485146600,   0.00200,
,,,0.001485146800,   0.00200,
,,,0.001485147000,   0.00200,
,,,0.001485147200,   0.00200,
,,,0.001485147400,   0.00200,
,,,0.001485147600,   0.00200,
,,,0.001485147800,   0.00000,
,,,0.001485148000,   0.00000,
,,,0.001485148200,   0.00000,
,,,0.001485148400,   0.00000,
,,,0.001485148600,   0.00000,
,,,0.001485148800,  -0.00200,
,,,0.001485149000,  -0.00200,
,,,0.001485149200,  -0.00200,
,,,0.001485149400,  -0.00200,
,,,0.001485149600,   0.00000,
,,,0.001485149800,   0.00000,
