0.0032976092333058533,3.199947814982682,0.08838834764831843
0.003271716015049894,3.2756922999118614,0.06933752452815364
0.0032451728054518907,3.3258065356955444,0.0944911182523068
0.003218020917135961,3.386083743852107,0.07905694150420949
0.0031923383878691143,3.4329786315302613,0.08838834764831843
0.0031730921783277807,3.49434071338139,0.0944911182523068
0.0031520882584712374,3.5324692791044825,0.10206207261596577
0.003147128245476003,3.528197072423463,0.125
0.003142183817753339,3.5524868292083815,0.11180339887498948
0.003137254901960784,3.5553480614894135,0.25
