0,1,2.7046,4.798,7.3878,10.2316,13.3762,16.752,20.3266,24.1232,28.2966,32.6132,36.9604,41.6224,46.4538,51.4916,56.7506,62.1828,67.722,73.244,78.8728,84.672,90.219,95.884,101.546,107.176,112.701,118.054,122.96,127.142,130.249,
0,0,0.955421,2.16879,3.48902,5.10915,6.85116,8.78202,10.9103,13.1156,15.5752,18.1275,20.6353,23.3292,26.2655,29.262,32.5487,35.7578,39.0802,42.4263,45.7396,49.2271,52.85,56.4836,60.1475,63.9425,68.1845,72.2153,76.4102,80.3126,83.8306,
