xvals,data
11.006006006006006,2.777205143155597
11.055055055055055,2.7804127375784664
11.104104104104104,2.7836061320066445
11.153153153153152,2.78678545161272
11.202202202202201,2.789950819921455
11.25125125125125,2.793102358838576
11.3003003003003,2.7962401886789507
11.34934934934935,2.7993644281941448
11.398398398398397,2.8024751945993924
11.447447447447447,2.805572603599981
11.496496496496496,2.808656769417075
11.545545545545545,2.8117278048129917
11.594594594594595,2.814785821115939
11.643643643643642,2.817830928244229
11.692692692692692,2.8208632347299885
11.741741741741741,2.823882847742367
11.79079079079079,2.8268898731102667
11.83983983983984,2.829884415344594
11.88888888888889,2.832866577660058
11.937937937937937,2.835836461996517
11.986986986986986,2.8387941690398844
12.036036036036036,2.8417397982426142
12.085085085085085,2.844673447843765
12.134134134134134,2.8475952148886594
12.183183183183182,2.850505195248146
12.232232232232231,2.8534034836374778
12.28128128128128,2.856290173634805
12.33033033033033,2.859165357699311
12.37937937937938,2.862029127188975
12.428428428428427,2.8648815723779957
12.477477477477477,2.8677227824738636
12.526526526526526,2.870552845634101
12.575575575575575,2.873371848982677
12.624624624624625,2.876179878626099
12.673673673673672,2.8789770196691955
12.722722722722722,2.8817633562305924
12.771771771771771,2.884538971457892
12.82082082082082,2.88730394754256
12.86986986986987,2.8900583657345336
12.918918918918918,2.8928023063565402
12.967967967967967,2.89553584881816
13.017017017017016,2.8982590716296097
13.066066066066066,2.9009720524152747
13.115115115115115,2.903674867926985
13.164164164164164,2.906367594057046
13.213213213213212,2.909050305851021
13.262262262262261,2.9117230775202843
13.31131131131131,2.914385982454338
13.36036036036036,2.917039093232903
13.40940940940941,2.91968248163779
13.458458458458457,2.9223162186645495
13.507507507507507,2.9249403745339184
13.556556556556556,2.927555018703049
13.605605605605605,2.930160219876542
13.654654654654655,2.9327560460172797
13.703703703703702,2.9353425643570628
13.752752752752752,2.937919841407059
13.801801801801801,2.9404879429680664
13.85085085085085,2.9430469341405927
13.8998998998999,2.9455968793347567
13.948948948948948,2.9481378422800177
13.997997997997997,2.950669886034731
14.047047047047046,2.9531930729955387
14.096096096096096,2.955707464906595
14.145145145145145,2.958213122868633
14.194194194194194,2.960710107347871
14.243243243243242,2.9631984781847733
14.292292292292291,2.96567829460265
14.34134134134134,2.9681496152161153
14.39039039039039,2.9706124980394026
14.43943943943944,2.9730670004945354
14.488488488488487,2.9755131794193583
14.537537537537537,2.977951091075438
14.586586586586586,2.980380791155823
14.635635635635635,2.982802334792682
14.684684684684685,2.9852157765648077
14.733733733733732,2.9876211705049993
14.782782782782782,2.990018570107319
14.831831831831831,2.992408028334232
14.88088088088088,2.994789597623627
14.92992992992993,2.997163329895719
14.978978978978978,2.999529276559845
15.028028028028027,3.0018874885211395
15.077077077077076,3.0042380161871107
15.126126126126126,3.006580909474103
15.175175175175175,3.008916217813659
15.224224224224223,3.0112439901587753
15.273273273273272,3.013564274990063
15.322322322322321,3.0158771203218024
15.37137137137137,3.0181825737079064
15.42042042042042,3.0204806822477885
15.46946946946947,3.022771492592134
15.518518518518517,3.0250550509485827
15.567567567567567,3.0273314030873224
15.616616616616616,3.0296005943465927
15.665665665665665,3.0318626696381035
15.714714714714715,3.0341176734523674
15.763763763763762,3.0363656498639524
15.812812812812812,3.038606642536648
15.861861861861861,3.0408406947285567
15.91091091091091,3.043067849297101
15.95995995995996,3.045288148703961
16.009009009009006,3.047501635019927
16.05805805805806,3.049708349929687
16.107107107107105,3.051908334736533
16.156156156156158,3.054101630367003
16.205205205205203,3.0562882773754474
16.254254254254253,3.058468315948528
16.303303303303302,3.060641785909652
16.35235235235235,3.0628087267233326
16.4014014014014,3.064969177499493
16.45045045045045,3.067123176997699
16.4994994994995,3.0692707636313328
16.548548548548546,3.071411975471702
16.5975975975976,3.0735468502520904
16.646646646646644,3.0756754253717475
16.695695695695697,3.0777977378998194
16.744744744744743,3.0799138245792212
16.793793793793792,3.0820237218304576
16.842842842842842,3.0841274657553788
16.89189189189189,3.0862250921408907
16.94094094094094,3.088316636462607
16.98998998998999,3.090402133888448
17.03903903903904,3.0924816192821893
17.08808808808809,3.09455512720696
17.137137137137138,3.0966226919286868
17.186186186186184,3.0986843474194945
17.235235235235233,3.100740127361054
17.284284284284283,3.1027900651478855
17.333333333333332,3.1048341938906088
17.38238238238238,3.106872546419159
17.43143143143143,3.108905155285944
17.48048048048048,3.110932052768968
17.52952952952953,3.112953270874905
17.57857857857858,3.1149688413421313
17.62762762762763,3.116978795643717
17.676676676676674,3.1189831649903743
17.725725725725724,3.1209819803333647
17.774774774774773,3.122975272367367
17.823823823823822,3.1249630715333074
17.872872872872872,3.126945408021146
17.92192192192192,3.128922311772629
17.97097097097097,3.130893812484003
18.02002002002002,3.132859939608693
18.06906906906907,3.134820722359937
18.11811811811812,3.136776189713397
18.167167167167168,3.1387263704097244
18.216216216216214,3.1406712929570952
18.265265265265263,3.142610985633712
18.314314314314313,3.144545476490268
18.363363363363362,3.1464747933523842
18.41241241241241,3.148398963823009
18.46146146146146,3.150318015284788
18.51051051051051,3.1522319749024024
18.55955955955956,3.1541408696248765
18.60860860860861,3.156044726187854
18.65765765765766,3.157943571115844
18.706706706706704,3.1598374307244406
18.755755755755754,3.1617263311225083
18.804804804804803,3.163610298214345
18.853853853853852,3.1654893577018095
18.902902902902902,3.1673635350864284
18.95195195195195,3.1692328556714724
19.001001001001,3.171097344564005
19.05005005005005,3.172957026676906
19.0990990990991,3.174811926730869
19.14814814814815,3.1766620692563743
19.197197197197195,3.178507478595633
19.246246246246244,3.1803481789045116
19.295295295295293,3.182184194154426
19.344344344344343,3.184015548134218
19.393393393393392,3.1858422644520004
19.44244244244244,3.1876643665369877
19.49149149149149,3.189481877641296
19.54054054054054,3.191294820841725
19.58958958958959,3.193103219041515
19.63863863863864,3.1949070949720837
19.68768768768769,3.1967064711947395
19.736736736736734,3.1985013701023766
19.785785785785784,3.2002918139211456
19.834834834834833,3.202077824712105
19.883883883883883,3.2038594243728524
19.932932932932932,3.205636634639135
19.98198198198198,3.207409477086443
20.03103103103103,3.2091779731315766
20.08008008008008,3.2109421440342034
20.12912912912913,3.212702010898388
20.17817817817818,3.214457594674109
20.227227227227225,3.216208916158755
20.276276276276274,3.2179559959986026
20.325325325325323,3.2196988546902756
20.374374374374373,3.2214375125821912
20.423423423423422,3.223171989875981
20.47247247247247,3.2249023066279037
20.52152152152152,3.226628482750233
20.57057057057057,3.2283505380126356
20.61961961961962,3.2300684920435274
20.66866866866867,3.231782364331417
20.71771771771772,3.2334921742262317
20.766766766766764,3.235197940940629
20.815815815815814,3.236899683551291
20.864864864864863,3.238597421000206
20.913913913913913,3.240291172095932
20.962962962962962,3.241980955514848
21.01201201201201,3.2436667898023877
21.06106106106106,3.245348693374264
21.11011011011011,3.247026684517674
21.15915915915916,3.248700781392492
21.20820820820821,3.2503710020324483
21.257257257257255,3.252037364346297
21.306306306306304,3.2536998861189668
21.355355355355353,3.255358585012698
21.404404404404403,3.257013478568172
21.453453453453452,3.258664584205621
21.5025025025025,3.260311919225932
21.55155155155155,3.26195550081173
21.6006006006006,3.263595346028456
21.64964964964965,3.2652314718254316
21.6986986986987,3.2668638950369058
21.74774774774775,3.268492632383099
21.796796796796794,3.2701177004712263
21.845845845845844,3.2717391157965183
21.894894894894893,3.27335689474322
21.943943943943943,3.2749710535855896
21.992992992992992,3.276581608488877
22.04204204204204,3.2781885755102973
22.09109109109109,3.2797919705999905
22.14014014014014,3.2813918096019714
22.18918918918919,3.2829881082550685
22.23823823823824,3.284580882193855
22.287287287287285,3.2861701469495648
22.336336336336334,3.287755917951004
22.385385385385383,3.2893382105254467
22.434434434434433,3.290917039899527
22.483483483483482,3.2924924212001154
22.53253253253253,3.294064369455191
22.58158158158158,3.295632899594698
22.63063063063063,3.2971980264514014
22.67967967967968,3.298759764761724
22.72872872872873,3.3003181291665826
22.77777777777778,3.301873134212208
22.826826826826824,3.3034247943509625
22.875875875875874,3.3049731239421454
22.924924924924923,3.3065181372527888
22.973973973973973,3.3080598484584485
23.023023023023022,3.309598271643982
23.07207207207207,3.3111334208043224
23.12112112112112,3.312665309845242
23.17017017017017,3.3141939525841075
23.21921921921922,3.315719362750628
23.26826826826827,3.317241553987595
23.317317317317315,3.318760539851615
23.366366366366364,3.3202763338138337
23.415415415415413,3.3217889492606503
23.464464464464463,3.323298399494432
23.513513513513512,3.3248046977342116
23.56256256256256,3.3263078571163827
23.61161161161161,3.3278078906953894
23.66066066066066,3.3293048114444046
23.70970970970971,3.3307986322560033
23.75875875875876,3.332289365942829
23.807807807807805,3.333777025238254
23.856856856856854,3.3352616227970304
23.905905905905904,3.3367431711959386
23.954954954954953,3.338221682934422
24.004004004004003,3.3396971704352247
24.053053053053052,3.3411696460450155
24.1021021021021,3.3426391220350076
24.15115115115115,3.3441056106015723
24.2002002002002,3.3455691238668464
24.24924924924925,3.3470296738793346
24.2982982982983,3.3484872726145034
24.347347347347345,3.34994193197537
24.396396396396394,3.351393663793086
24.445445445445444,3.3528424798275167
24.494494494494493,3.354288391767808
24.543543543543542,3.3557314112329566
24.59259259259259,3.357171549772369
24.64164164164164,3.3586088188664154
24.69069069069069,3.360043229926979
24.73973973973974,3.3614747942979992
24.78878878878879,3.3629035232560134
24.837837837837835,3.3643294280106835
24.886886886886884,3.3657525197053295
24.935935935935934,3.3671728094174496
24.984984984984983,3.368590308159237
25.034034034034033,3.370005026878094
25.083083083083082,3.3714169764571364
25.13213213213213,3.3728261677156994
25.18118118118118,3.3742326114098335
25.23023023023023,3.3756363182327953
25.27927927927928,3.3770372988155377
25.32832832832833,3.3784355637271926
25.377377377377375,3.3798311234755487
25.426426426426424,3.381223988507525
25.475475475475474,3.3826141692096416
25.524524524524523,3.3840016759084826
25.573573573573572,3.385386518871157
25.62262262262262,3.386768708305755
25.67167167167167,3.3881482543617985
25.72072072072072,3.3895251671306905
25.76976976976977,3.390899456646155
25.81881881881882,3.3922711328846775
25.867867867867865,3.393640205765939
25.916916916916914,3.395006685153248
25.965965965965964,3.396370580853963
26.015015015015013,3.397731902619919
26.064064064064063,3.3990906601478446
26.113113113113112,3.400446863079775
26.16216216216216,3.401800521003463
26.21121121121121,3.4031516434527886
26.26026026026026,3.4045002399081565
26.30930930930931,3.4058463197969004
26.35835835835836,3.4071898924936757
26.407407407407405,3.408530967320851
26.456456456456454,3.409869553548898
26.505505505505504,3.411205660396775
26.554554554554553,3.412539297032307
26.603603603603602,3.4138704725725653
26.65265265265265,3.4151991960842385
26.7017017017017,3.4165254765840065
26.75075075075075,3.417849323038905
26.7997997997998,3.419170744366689
26.84884884884885,3.4204897494361965
26.897897897897895,3.421806347067702
26.946946946946944,3.4231205460332714
26.995995995995994,3.424432355057115
27.045045045045043,3.4257417828159324
27.094094094094093,3.427048837939256
27.143143143143142,3.428353529009796
27.19219219219219,3.429655864563775
27.24124124124124,3.4309558530912656
27.29029029029029,3.4322535030365198
27.33933933933934,3.433548822798301
27.38838838838839,3.4348418207302083
27.437437437437435,3.4361325051410008
27.486486486486484,3.4374208842949163
27.535535535535534,3.4387069664119907
27.584584584584583,3.439990759668372
27.633633633633632,3.4412722721966325
27.68268268268268,3.4425515120860757
27.73173173173173,3.443828487383046
27.78078078078078,3.4451032060912308
27.82982982982983,3.446375676171961
27.87887887887888,3.4476459055445092
27.927927927927925,3.448913902086388
27.976976976976974,3.45017967363364
28.026026026026024,3.4514432279811285
28.075075075075073,3.4527045728828294
28.124124124124123,3.453963716052111
28.173173173173172,3.4552206651620216
28.22222222222222,3.4564754278455676
28.27127127127127,3.457728011695993
28.32032032032032,3.458978424267054
28.36936936936937,3.460226673073293
28.41841841841842,3.461472765590309
28.467467467467465,3.4627167092550266
28.516516516516514,3.4639585114659632
28.565565565565564,3.465198179583491
28.614614614614613,3.466435720930101
28.663663663663662,3.46767114279066
28.71271271271271,3.46890445241267
28.76176176176176,3.4701356570065234
28.81081081081081,3.471364763745754
28.85985985985986,3.4725917797672894
28.90890890890891,3.4738167121716987
28.957957957957955,3.47503956802344
29.007007007007005,3.4762603543511044
29.056056056056054,3.477479078147658
29.105105105105103,3.478695746370683
29.154154154154153,3.4799103659426156
29.203203203203202,3.4811229437509814
29.25225225225225,3.482333486648632
29.3013013013013,3.4835420014539755
29.35035035035035,3.4847484949512073
29.3993993993994,3.4859529738905386
29.448448448448445,3.4871554449884243
29.497497497497495,3.488355914927785
29.546546546546544,3.4895543903582333
29.595595595595594,3.490750877896291
29.644644644644643,3.4919453841256125
29.693693693693692,3.493137915597197
29.74274274274274,3.49432847882961
29.79179179179179,3.495517080309192
29.84084084084084,3.4967037264902734
29.88988988988989,3.497888423795384
29.93893893893894,3.4990711786154605
29.987987987987985,3.5002519973100563
30.037037037037035,3.5014308862075434
30.086086086086084,3.502607851605317
30.135135135135133,3.5037828997699996
30.184184184184183,3.504956036937637
30.233233233233232,3.5061272693139
30.28228228228228,3.50729660307428
30.33133133133133,3.5084640443642856
30.38038038038038,3.509629599299635
30.42942942942943,3.5107932739664496
30.478478478478475,3.5119550744214427
30.527527527527525,3.513115006692111
30.576576576576574,3.5142730767769197
30.625625625625624,3.515429290645492
30.674674674674673,3.516583654238789
30.723723723723722,3.517736173469299
30.772772772772772,3.5188868542212135
30.82182182182182,3.5200357023506097
30.87087087087087,3.52118272368563
30.91991991991992,3.5223279240266594
30.96896896896897,3.5234713091464998
31.018018018018015,3.5246128847905456
31.067067067067065,3.5257526566769584
31.116116116116114,3.526890630496836
31.165165165165163,3.5280268119143843
31.214214214214213,3.5291612065670876
31.263263263263262,3.530293820065875
31.31231231231231,3.5314246579952866
31.36136136136136,3.53255372591364
31.41041041041041,3.5336810293531933
31.45945945945946,3.534806573820308
31.508508508508505,3.535930364795611
31.557557557557555,3.537052407734153
31.606606606606604,3.5381727080655705
31.655655655655654,3.5392912711942386
31.704704704704703,3.5404081024994327
31.753753753753752,3.541523207335481
31.802802802802802,3.5426365910319175
31.85185185185185,3.543748258893637
31.9009009009009,3.5448582162010465
31.94994994994995,3.5459664682102137
31.998998998999,3.547073020153019
32.048048048048045,3.5481778772373023
32.09709709709709,3.5492810446470098
32.146146146146144,3.5503825275423404
32.1951951951952,3.5514823310598906
32.24424424424424,3.5525804603127975
32.29329329329329,3.5536769203908833
32.34234234234234,3.554771716360795
32.391391391391394,3.5558648532661445
32.44044044044044,3.55695633612765
32.489489489489486,3.5580461699432737
32.53853853853853,3.5591343596883576
32.587587587587585,3.560220910315761
32.63663663663664,3.5613058267559974
32.685685685685684,3.562389113917365
32.73473473473473,3.5634707766860823
32.78378378378378,3.564550819926421
32.832832832832835,3.5656292484808363
32.88188188188188,3.566706067170095
32.93093093093093,3.5677812807934095
32.97997997997998,3.5688548941285623
33.029029029029026,3.5699269119320345
33.07807807807808,3.570997338939133
33.127127127127125,3.5720661798641142
33.17617617617618,3.573133439400312
33.22522522522522,3.574199122220257
33.274274274274276,3.5752632329758023
33.32332332332332,3.5763257762982446
33.37237237237237,3.5773867567984445
33.42142142142142,3.578446179066948
33.47047047047047,3.579504047674104
33.51951951951952,3.580560367170183
33.568568568568566,3.581615142085496
33.61761761761762,3.582668376930509
33.666666666666664,3.5837200761959602
33.71571571571572,3.5847702443529745
33.76476476476476,3.5858188858531763
33.81381381381381,3.586866005128806
33.86286286286286,3.5879116065928276
33.91191191191191,3.5889556946390453
33.96096096096096,3.5899982736422102
34.01001001001001,3.591039347958133
34.05905905905906,3.5920789219237914
34.108108108108105,3.5931169998574406
34.15715715715716,3.5941535860587184
34.206206206206204,3.595188684808753
34.25525525525526,3.5962223003702714
34.3043043043043,3.5972544369877
34.35335335335335,3.598285098887274
34.4024024024024,3.599314290277138
34.45145145145145,3.6003420153474504
34.5005005005005,3.6013682782704857
34.549549549549546,3.602393083200736
34.5985985985986,3.6034164342750112
34.647647647647645,3.604438335612541
34.6966966966967,3.6054587913150726
34.745745745745744,3.6064778054669704
34.7947947947948,3.6074953821353133
34.84384384384384,3.608511525369993
34.89289289289289,3.6095262392038108
34.94194194194194,3.610539527652572
34.99099099099099,3.611551394715184
35.04004004004004,3.6125618443737486
35.089089089089086,3.6135708805936555
35.13813813813814,3.6145785073236802
35.187187187187185,3.6155847284960703
35.23623623623624,3.6165895480266426
35.28528528528528,3.617592969814872
35.334334334334336,3.618594997743984
35.38338338338338,3.6195956356810433
35.43243243243243,3.6205948874770435
35.48148148148148,3.621592756966997
35.53053053053053,3.6225892479700224
35.57957957957958,3.623584364289434
35.628628628628626,3.624578109712825
35.67767767767768,3.625570488012159
35.726726726726724,3.6265615029438516
35.77577577577578,3.6275511582488584
35.82482482482482,3.6285394576527588
35.87387387387387,3.6295264048658393
35.92292292292292,3.6305120035831795
35.97197197197197,3.6314962574847325
36.02102102102102,3.6324791702354084
36.07007007007007,3.6334607454851566
36.11911911911912,3.6344409868690466
36.168168168168165,3.6354198980073487
36.21721721721722,3.6363974825056147
36.266266266266264,3.6373737439547567
36.31531531531532,3.638348685931128
36.36436436436436,3.6393223119965987
36.41341341341341,3.6402946256986377
36.46246246246246,3.6412656305703868
36.51151151151151,3.6422353301307395
36.56056056056056,3.6432037278844174
36.609609609609606,3.6441708273220446
36.65865865865866,3.6451366319202263
36.707707707707705,3.646101145141621
36.75675675675676,3.647064370435017
36.805805805805804,3.6480263112354034
36.85485485485486,3.6489869709640472
36.9039039039039,3.649946353028564
36.95295295295295,3.650904460822992
37.002002002002,3.6518612977278626
37.05105105105105,3.652816867110272
37.1001001001001,3.6537711723239545
37.149149149149146,3.65472421670935
37.1981981981982,3.6556760035936766
37.247247247247245,3.6566265362909993
37.2962962962963,3.6575758181022993
37.34534534534534,3.658523852315542
37.39439439439439,3.6594706422057475
37.44344344344344,3.6604161910350563
37.49249249249249,3.6613605020527973
37.54154154154154,3.6623035784955555
37.59059059059059,3.663245423587239
37.63963963963964,3.664186040539142
37.688688688688686,3.665125432550015
37.73773773773774,3.666063602806126
37.786786786786784,3.667000554481329
37.83583583583584,3.667936290737125
37.88488488488488,3.668870814722728
37.93393393393393,3.6698041295751285
37.98298298298298,3.670736238419156
38.03203203203203,3.6716671443675426
38.08108108108108,3.6725968505209843
38.13013013013013,3.6735253599682043
38.17917917917918,3.674452675786013
38.228228228228225,3.67537880103937
38.27727727727728,3.676303738781446
38.326326326326324,3.677227492053681
38.37537537537538,3.6781500638858464
38.42442442442442,3.679071457296102
38.47347347347347,3.6799916752910584
38.52252252252252,3.6809107208658336
38.57157157157157,3.681828597004112
38.62062062062062,3.6827453066782034
38.669669669669666,3.6836608528491
38.71871871871872,3.684575238466534
38.767767767767765,3.6854884664690326
38.81681681681682,3.6864005397839796
38.865865865865864,3.687311461327666
38.91491491491492,3.6882212340053506
38.96396396396396,3.6891298607113128
39.01301301301301,3.690037344328908
39.06206206206206,3.6909436877306234
39.11111111111111,3.6918488937781335
39.16016016016016,3.692752965322352
39.209209209209206,3.693655905203486
39.25825825825826,3.6945577162510927
39.307307307307305,3.6954584012841285
39.35635635635636,3.6963579631110037
39.4054054054054,3.6972564045296346
39.45445445445445,3.6981537283274974
39.5035035035035,3.699049937281678
39.55255255255255,3.6999450341589237
39.6016016016016,3.7008390217156966
39.65065065065065,3.7017319026982207
39.6996996996997,3.702623679842537
39.748748748748746,3.70351435587455
39.7977977977978,3.7044039335100813
39.846846846846844,3.7052924154549145
39.8958958958959,3.70617980440485
39.94494494494494,3.70706610304575
39.99399399399399,3.7079513140535885
40.04304304304304,3.7088354400945014
40.09209209209209,3.709718483824832
40.14114114114114,3.7106004478911805
40.19019019019019,3.7114813349304514
40.23923923923924,3.7123611475699008
40.288288288288285,3.713239888427183
40.33733733733734,3.714117560110398
40.386386386386384,3.714994165218136
40.43543543543544,3.715869706339527
40.48448448448448,3.7167441860542834
40.53353353353353,3.717617606932748
40.58258258258258,3.718489971535936
40.63163163163163,3.7193612824155853
40.68068068068068,3.720231542114196
40.729729729729726,3.721100753165078
40.77877877877878,3.721968918092395
40.827827827827825,3.7228360394112063
40.87687687687688,3.723702119627514
40.925925925925924,3.7245671612383036
40.97497497497498,3.725431166731588
41.02402402402402,3.7262941385864514
41.07307307307307,3.7271560792730907
41.12212212212212,3.728016991252858
41.17117117117117,3.728876876978304
41.22022022022022,3.729735738893219
41.269269269269266,3.7305935794326737
41.31831831831832,3.7314504010230634
41.367367367367365,3.732306206082146
41.41641641641642,3.7331609970190844
41.46546546546546,3.7340147762344875
41.51451451451451,3.73486754612045
41.56356356356356,3.7357193090605945
41.61261261261261,3.7365700674301063
41.66166166166166,3.7374198235957805
41.71071071071071,3.738268579916055
41.75975975975976,3.739116338741054
41.808808808808806,3.739963102412625
41.85785785785786,3.740808873264378
41.906906906906904,3.7416536536217246
41.95595595595596,3.742497445801916
42.005005005005,3.74334025211408
42.05405405405405,3.744182074859262
42.1031031031031,3.745022916330459
42.15215215215215,3.74586277881266
42.2012012012012,3.746701664582881
42.25025025025025,3.747539575910204
