2,0.5612496949731396,0.8284271247461903,1.1240998703626621
4,0.19460208267718215,0.397824734759312,0.6677347682055945
6,0.09167432666455788,0.2633049951748019,0.535133999694354
8,0.04810298381370259,0.19698280671429202,0.4762651425945723
10,0.02662843514596247,0.1574034136492397,0.4455323373474389
12,0.015209870958184268,0.13108692563044855,0.4281002553589879
