Zeit (s) Messreihe #2	Spannung, Ch A (V) Messreihe #2	Spannung, Ch B (V) Messreihe #2
71,300	-6,116	-0,002
71,350	-6,207	-0,003
71,400	-6,284	-0,002
71,450	-6,341	-0,003
71,500	-6,392	-0,002
71,550	-6,438	-0,003
71,600	-6,476	-0,002
71,650	-6,493	-0,003
71,700	-6,493	-0,002
71,750	-6,497	-0,003
71,800	-6,503	-0,002
71,850	-6,502	-0,003
71,900	-6,510	-0,002
71,950	-6,535	-0,003
72,000	-6,559	-0,002
72,050	-6,591	-0,003
72,100	-6,621	-0,002
72,150	-6,637	-0,003
72,200	-6,646	-0,002
72,250	-6,650	-0,003
72,300	-6,652	-0,002
72,350	-6,651	-0,003
72,400	-6,652	-0,002
72,450	-6,653	-0,003
72,500	-6,655	-0,002
72,550	-6,655	-0,003
72,600	-6,655	-0,002
72,650	-6,654	-0,003
72,700	-6,655	-0,002
72,750	-6,656	-0,003
72,800	-6,656	-0,002
72,850	-6,656	-0,003
72,900	-6,656	-0,002
72,950	-6,634	-0,003
73,000	-6,591	-0,002
73,050	-6,525	-0,003
73,100	-6,495	-0,002
73,150	-6,484	-0,003
73,200	-6,483	-0,002
73,250	-6,475	-0,003
73,300	-6,459	-0,002
73,350	-6,452	-0,003
73,400	-6,440	-0,002
73,450	-6,432	-0,003
73,500	-6,427	-0,002
73,550	-6,426	-0,003
73,600	-6,426	-0,002
73,650	-6,426	-0,003
73,700	-6,427	-0,002
73,750	-6,426	-0,003
73,800	-6,427	-0,002
73,850	-6,429	-0,003
73,900	-6,430	-0,002
73,950	-6,430	-0,003
74,000	-6,428	-0,002
74,050	-6,441	-0,003
74,100	-6,449	-0,002
74,150	-6,450	-0,003
74,200	-6,474	-0,003
74,250	-6,498	-0,003
74,300	-6,520	-0,002
74,350	-6,525	-0,003
74,400	-6,525	-0,002
74,450	-6,525	-0,003
74,500	-6,525	-0,002
74,550	-6,525	-0,003
74,600	-6,525	-0,002
74,650	-6,525	-0,003
74,700	-6,529	-0,002
74,750	-6,519	-0,003
74,800	-6,504	-0,002
74,850	-6,476	-0,003
74,900	-6,453	-0,002
74,950	-6,423	-0,003
75,000	-6,418	-0,002
75,050	-6,418	-0,003
75,100	-6,418	-0,002
75,150	-6,418	-0,003
75,200	-6,418	-0,002
75,250	-6,416	-0,003
75,300	-6,414	-0,002
75,350	-6,414	-0,003
75,400	-6,413	-0,002
75,450	-6,413	-0,003
75,500	-6,413	-0,002
75,550	-6,413	-0,003
75,600	-6,412	-0,002
75,650	-6,410	-0,003
75,700	-6,410	-0,002
75,750	-6,407	-0,003
75,800	-6,395	-0,002
75,850	-6,395	-0,003
75,900	-6,395	-0,002
75,950	-6,395	-0,003
76,000	-6,395	-0,002
76,050	-6,395	-0,002
76,100	-6,395	-0,002
76,150	-6,395	-0,003
76,200	-6,395	-0,002
76,250	-6,395	-0,003
76,300	-6,395	-0,003
76,350	-6,395	-0,003
76,400	-6,395	-0,002
76,450	-6,395	-0,003
76,500	-6,395	-0,002
76,550	-6,382	-0,003
76,600	-6,362	-0,002
76,650	-6,361	-0,003
76,700	-6,361	-0,002
76,750	-6,361	-0,003
76,800	-6,361	-0,002
76,850	-6,361	-0,003
76,900	-6,361	-0,002
76,950	-6,361	-0,003
77,000	-6,361	-0,002
77,050	-6,360	-0,002
77,100	-6,361	-0,002
77,150	-6,361	-0,003
77,200	-6,361	-0,002
77,250	-6,361	-0,003
77,300	-6,361	-0,002
77,350	-6,360	-0,003
77,400	-6,361	-0,002
77,450	-6,361	-0,003
77,500	-6,361	-0,002
77,550	-6,361	-0,003
77,600	-6,360	-0,002
77,650	-6,361	-0,003
77,700	-6,361	-0,002
77,750	-6,361	-0,003
77,800	-6,361	-0,003
77,850	-6,361	-0,003
77,900	-6,361	-0,002
77,950	-6,360	-0,002
78,000	-6,361	-0,002
78,050	-6,361	-0,003
78,100	-6,361	-0,002
78,150	-6,361	-0,003
78,200	-6,361	-0,002
78,250	-6,360	-0,002
78,300	-6,361	-0,002
78,350	-6,361	-0,003
78,400	-6,361	-0,002
78,450	-6,361	-0,003
78,500	-6,361	-0,003
78,550	-6,361	-0,003
78,600	-6,361	-0,002
78,650	-6,361	-0,003
78,700	-6,361	-0,003
78,750	-6,361	-0,003
78,800	-6,361	-0,002
78,850	-6,361	-0,003
78,900	-6,361	-0,002
78,950	-6,361	-0,003
79,000	-6,361	-0,002
79,050	-6,361	-0,003
79,100	-6,361	-0,003
79,150	-6,361	-0,003
79,200	-6,361	-0,002
79,250	-6,361	-0,003
79,300	-6,361	-0,003
79,350	-6,361	-0,003
79,400	-6,361	-0,002
79,450	-6,361	-0,003
79,500	-6,361	-0,003
79,550	-6,361	-0,003
79,600	-6,361	-0,002
79,650	-6,361	-0,003
79,700	-6,361	-0,002
79,750	-6,361	-0,003
79,800	-6,361	-0,003
79,850	-6,361	-0,002
