-0.18769563409128376,-7.222499999999795e-6
-0.18769563409128376,0.000014249166666666876
-0.20745306925878798,-3.0804999999997954e-6
-0.20745306925878798,0.000014859166666666875
-0.18769563409128376,-3.9518333333331284e-6
-0.20745306925878798,0.000015469166666666874
-0.20745306925878798,-1.9098333333331283e-6
-0.484057161603847,0.000016079166666666873
-0.661874078111385,-7.794499999999795e-6
-0.8989633001214355,3.3558333333335394e-6
-0.8989633001214355,-8.76263333333313e-6
-1.412656614476545,3.965833333333539e-6
-2.341256067349243,-6.346499999999796e-6
-3.210583214719429,4.575833333333538e-6
-4.43554419510469,-8.991299999999796e-6
-5.3641436479773885,1.0631666666668735e-6
-6.134683619510053,-0.000013329166666666464
-6.668134369032667,2.2918333333335374e-6
-7.221342553722785,-0.000016999166666666465
-7.5374615164028524,-4.994999999997959e-7
-7.636248692240374,-0.000016991833333333132
-7.675763562575382,-2.1681666666664623e-6
-7.675763562575382,-0.000011548499999999796
-7.675763562575382,-3.83683333333313e-6
-7.636248692240374,-0.000018066499999999797
-7.636248692240374,-2.869499999999797e-6
-8.367273793438029,-0.000018125833333333132
-9.01926915396567,-3.3009666666664627e-6
-8.999511718798164,-0.000017515833333333133
-9.01926915396567,-3.43963333333313e-6
-9.01926915396567,-0.000016905833333333133
-9.01926915396567,-1.8528333333331304e-6
-9.058784024300676,-0.00001497583333333313
-9.335388116645735,-2.4312333333331315e-6
-9.631749644158297,-0.00001568583333333313
-9.888596301335854,-8.690166666666465e-6
-10.046655782675886,-0.000015075833333333132
-10.422047050858469,-9.105499999999798e-6
-10.777680883873543,-0.000014465833333333133
-11.074042411386108,-6.655499999999798e-6
-11.19258702239113,-0.000027189166666666467
-11.390161374066174,-4.482833333333131e-6
-11.824824947751267,-0.000026579166666666468
-12.101429040096326,-9.748833333333132e-6
-12.180458780766344,-0.000025969166666666465
-12.180458780766344,-0.000011060166666666468
-12.457062873111402,-0.00002535916666666647
-12.713909530288959,-9.082166666666464e-6
-13.030028492969024,-0.000024749166666666467
-13.207845409476562,-0.000011110833333333132
-13.3856623259841,-0.000024139166666666468
-13.622751547994149,-8.920833333333135e-6
-13.780811029334185,-0.00002352916666666647
-14.037657686511738,-9.890833333333132e-6
-14.413048954694318,-0.000022919166666666466
-14.709410482206883,-9.280833333333133e-6
-15.005772009719445,-0.0000356424999999998
-15.499707888907052,-8.670833333333134e-6
-15.717039675749598,-0.000021699166666666467
-16.013401203262163,-8.060833333333131e-6
-16.131945814267187,-0.000021089166666666468
-16.349277601109733,-7.450833333333135e-6
-16.922243220967356,-0.0000338124999999998
-17.732298062835028,-0.000020174166666666467
-18.423808293697675,-0.0000332024999999998
-18.720169821210238,-0.000019564166666666468
-18.739927256377744,-0.00003259249999999981
-18.700412386042732,-0.00001895416666666647
-18.77944212671275,-0.0000319824999999998
-18.81895699704776,-0.000018344166666666466
-18.838714432215262,-0.0000313724999999998
-18.81895699704776,-0.00001773416666666647
-18.838714432215262,-0.000030762499999999806
-18.81895699704776,-0.000017124166666666468
-18.838714432215262,-0.00004348583333333313
-18.838714432215262,-0.00001651416666666647
-18.937501608052784,-0.000029542499999999804
-19.05604621905781,-0.00001590416666666647
-19.15483339489533,-0.0000289324999999998
-19.214105700397845,-0.000015294166666666467
-19.39192261690538,-0.00004165583333333314
-19.451194922407897,-0.000028017499999999804
-19.609254403747926,-0.000041045833333333136
-19.787071320255464,-0.0000274074999999998
-19.846343625757978,-0.00004043583333333314
-20.063675412600524,-0.000013464166666666469
-20.221734893940557,-0.000039825833333333144
-20.360036940113087,-0.000026187499999999803
-20.518096421453123,-0.000039215833333333135
-20.676155902793155,-0.0000255774999999998
-20.774943078630677,-0.00003860583333333314
-21.130576911645754,-0.000024967499999999805
-21.505968179828333,-0.00003799583333333314
-21.584997920498353,-0.000024357499999999802
-21.96038918868093,-0.000037385833333333134
-22.414810197533527,-0.000023747499999999803
-22.51359737337105,-0.00003677583333333314
-22.632141984376073,-0.000023137499999999803
-22.71117172504609,-0.00003616583333333314
-22.71117172504609,-0.0000225274999999998
-22.71117172504609,-0.00003555583333333314
-22.79020146571611,-0.000021917499999999805
-23.343409650406226,-0.000048279166666666474
-23.65952861308629,-0.000021307499999999802
-24.094192186771387,-0.00004766916666666647
-24.33128140878144,-0.00003403083333333314
-24.370796279116444,-0.00004705916666666647
-24.568370630791488,-0.00003342083333333314
-24.647400371461504,-0.000046449166666666466
-24.686915241796516,-0.00003281083333333314
-24.805459852801537,-0.00004583916666666647
-24.805459852801537,-0.00003220083333333314
-24.805459852801537,-0.000045229166666666474
-24.805459852801537,-0.00003159083333333314
-24.805459852801537,-0.00004461916666666647
-24.825217287969043,-0.00003098083333333314
-25.299395731989144,-0.00004400916666666647
-26.010663398019297,-0.00003037083333333314
-26.208237749694337,-0.000043399166666666466
-26.484841842039398,-0.00004309416666666647
-26.9590202860595,-0.00004278916666666647
-27.156594637734543,-0.00004248416666666647
-27.334411554242074,-0.000042179166666666474
-27.334411554242074,-0.00004187416666666647
-27.551743341084624,-0.00005490249999999981
-28.08519409060724,-0.000041264166666666474
-28.737189451134878,-0.000054292499999999806
-29.171853024819967,-0.00004065416666666647
-29.21136789515498,-0.0000536824999999998
-29.231125330322485,-0.00004004416666666647
-29.567001728170055,-0.00005307249999999981
-29.823848385347606,-0.00003943416666666647
-29.823848385347606,-0.00005246249999999981
-30.179482218362683,-0.00003882416666666647
-30.49560118104275,-0.00005185249999999981
-30.515358616210257,-0.00003821416666666647
-30.63390322721528,-0.000051242499999999806
-30.989537060230358,-0.00003760416666666647
-31.46371550425046,-0.00006396583333333314
-31.62177498559049,-0.000050327499999999806
-31.602017550422985,-0.00005002249999999981
-31.602017550422985,-0.00003638416666666647
-31.602017550422985,-0.00004941249999999981
-31.602017550422985,-0.00003577416666666647
-31.62177498559049,-0.00006213583333333314
-31.661289855925503,-0.000035164166666666475
-31.641532420757994,-0.00006152583333333314
-31.641532420757994,-0.00004788749999999981
-31.779834466930527,-0.00006091583333333314
-32.392314957123155,-0.000047277499999999806
-32.80722109564074,-0.000060305833333333145
-32.84673596597575,-0.00004666749999999981
-33.32091440999585,-0.00005969583333333315
-33.32091440999585,-0.00004605749999999981
-33.32091440999585,-0.000059085833333333146
-33.63703337267592,-0.000045447499999999805
-34.17048412219854,-0.000058475833333333144
-34.50636052004611,-0.00004483749999999981
-35.158355880573744,-0.00005786583333333314
-36.73895069397408,-0.000044227499999999807
-37.86512449852182,-0.00007058916666666648
-38.852996256897036,-0.00005695083333333314
-39.366689571252145,-0.00006997916666666649
-39.38644700641965,-0.000056340833333333145
-39.38644700641965,-0.00006936916666666648
-39.38644700641965,-0.00005573083333333315
-39.38644700641965,-0.00006875916666666648
-39.38644700641965,-0.000055120833333333146
-39.38644700641965,-0.00006814916666666648
-39.38644700641965,-0.00005451083333333315
-39.52474905259218,-0.00006753916666666648
-39.781595709769725,-0.00006723416666666647
-40.19650184828732,-0.0000669291666666665
-40.907769514317465,-0.000053290833333333145
-41.18437360666253,-0.00007965249999999981
-41.500492569342605,-0.00005268083333333314
-41.9746710133627,-0.0000790424999999998
-42.38957715188029,-0.00006540416666666648
-42.58715150355533,-0.0000784324999999998
-42.962542771737915,-0.00006479416666666649
-43.357691475088,-0.0000778224999999998
-43.614538132265544,-0.00006418416666666648
-43.85162735427559,-0.00007721249999999981
-44.12823144662066,-0.00006357416666666648
-44.424592974133226,-0.00007660249999999981
-44.66168219614327,-0.00006296416666666649
-45.056830899493356,-0.0000759924999999998
-45.787856000691015,-0.00006235416666666648
-46.16324726887359,-0.00008871583333333315
-46.1830047040411,-0.0000617441666666665
-46.242277009543606,-0.00008810583333333314
-46.676940583228706,-0.00007446749999999981
-46.933787240406254,-0.00008749583333333315
-47.09184672174629,-0.0000738574999999998
-47.882144128446456,-0.00008688583333333314
-48.43535231313658,-0.0000732474999999998
-48.57365435930911,-0.00008627583333333314
-48.87001588682167,-0.00007263749999999981
-49.344194330841766,-0.00008566583333333314
-49.4824963770143,-0.00007202749999999981
-49.502253812181806,-0.00008505583333333314
-49.620798423186834,-0.0000714174999999998
-50.05546199687192,-0.00008444583333333315
-50.76672966290207,-0.0000708074999999998
-51.477997328932226,-0.00009716916666666647
-52.031205513622346,-0.00008353083333333315
-52.248537300464896,-0.00008322583333333314
-52.248537300464896,-0.00008292083333333315
-52.248537300464896,-0.00009594916666666647
-52.248537300464896,-0.00008231083333333314
-52.248537300464896,-0.00009533916666666647
-52.248537300464896,-0.00008170083333333315
-52.248537300464896,-0.00009472916666666646
-52.44611165213993,-0.00008109083333333314
-53.730344938027706,-0.00009411916666666647
-55.310939751428045,-0.00008048083333333314
-55.90366280645318,-0.00009350916666666646
-55.96293511195568,-0.00007987083333333314
-56.08147972296071,-0.00009289916666666646
-56.259296639468246,-0.00009259416666666647
-56.63468790765083,-0.00009228916666666647
-56.71371764832085,-0.00007865083333333314
-56.71371764832085,-0.00010501249999999982
-56.990321740665905,-0.00009137416666666647
-57.069351481335914,-0.00009106916666666648
