Zeit (s) Messreihe #4	Spannung, Ch A (V) Messreihe #4	Spannung, Ch B (V) Messreihe #4
245,400	3,510	0,095
245,450	3,503	0,096
245,500	3,501	0,096
245,550	3,501	0,096
245,600	3,500	0,095
245,650	3,464	0,096
245,700	3,443	0,095
245,750	3,438	0,096
245,800	3,426	0,096
245,850	3,426	0,096
245,900	3,426	0,096
245,950	3,426	0,096
246,000	3,426	0,096
246,050	3,394	0,096
246,100	3,343	0,096
246,150	3,337	0,097
246,200	3,337	0,096
246,250	3,336	0,097
246,300	3,336	0,096
246,350	3,336	0,097
246,400	3,336	0,096
246,450	3,336	0,097
246,500	3,336	0,096
246,550	3,337	0,097
246,600	3,336	0,096
246,650	3,292	0,097
246,700	3,273	0,096
246,750	3,269	0,097
246,800	3,258	0,097
246,850	3,256	0,097
246,900	3,244	0,097
246,950	3,219	0,097
247,000	3,204	0,097
247,050	3,191	0,098
247,100	3,189	0,097
247,150	3,173	0,098
247,200	3,154	0,097
247,250	3,154	0,098
247,300	3,154	0,097
247,350	3,145	0,098
247,400	3,107	0,098
247,450	3,086	0,098
247,500	3,083	0,098
247,550	3,083	0,098
247,600	3,063	0,097
247,650	3,044	0,098
247,700	3,043	0,098
247,750	3,043	0,098
247,800	3,043	0,098
247,850	3,043	0,098
247,900	3,043	0,098
247,950	3,043	0,099
248,000	3,043	0,098
248,050	3,043	0,099
248,100	3,007	0,098
248,150	2,977	0,099
248,200	2,976	0,098
248,250	2,965	0,099
248,300	2,948	0,098
248,350	2,930	0,099
248,400	2,911	0,098
248,450	2,904	0,099
248,500	2,902	0,099
248,550	2,901	0,099
248,600	2,881	0,099
248,650	2,862	0,099
248,700	2,861	0,098
248,750	2,854	0,100
248,800	2,849	0,099
248,850	2,842	0,100
248,900	2,834	0,099
248,950	2,822	0,100
249,000	2,807	0,099
249,050	2,803	0,100
249,100	2,784	0,099
249,150	2,777	0,100
249,200	2,772	0,098
249,250	2,764	0,100
249,300	2,759	0,099
249,350	2,759	0,100
249,400	2,759	0,099
249,450	2,749	0,100
249,500	2,742	0,099
249,550	2,739	0,100
249,600	2,728	0,099
249,650	2,724	0,100
249,700	2,722	0,099
249,750	2,714	0,100
249,800	2,706	0,100
249,850	2,701	0,100
249,900	2,689	0,099
249,950	2,684	0,100
250,000	2,684	0,100
250,050	2,679	0,100
250,100	2,677	0,099
250,150	2,675	0,100
250,200	2,675	0,100
250,250	2,675	0,100
250,300	2,675	0,100
250,350	2,666	0,100
250,400	2,662	0,099
250,450	2,661	0,100
250,500	2,657	0,100
250,550	2,652	0,101
250,600	2,642	0,100
250,650	2,640	0,101
250,700	2,639	0,100
250,750	2,639	0,101
250,800	2,624	0,100
250,850	2,613	0,101
250,900	2,607	0,100
250,950	2,598	0,101
251,000	2,589	0,100
251,050	2,579	0,101
251,100	2,563	0,100
251,150	2,546	0,101
251,200	2,542	0,100
251,250	2,527	0,101
251,300	2,522	0,100
251,350	2,520	0,101
251,400	2,514	0,100
251,450	2,508	0,102
251,500	2,505	0,101
251,550	2,504	0,101
251,600	2,501	0,100
251,650	2,501	0,101
251,700	2,498	0,101
251,750	2,497	0,102
251,800	2,497	0,101
251,850	2,497	0,102
251,900	2,497	0,101
251,950	2,497	0,102
252,000	2,497	0,101
252,050	2,497	0,102
252,100	2,497	0,101
252,150	2,496	0,102
252,200	2,494	0,101
252,250	2,493	0,102
252,300	2,492	0,101
252,350	2,481	0,102
252,400	2,475	0,101
252,450	2,472	0,102
252,500	2,466	0,101
252,550	2,465	0,102
252,600	2,466	0,101
252,650	2,464	0,102
252,700	2,434	0,101
252,750	2,402	0,102
252,800	2,377	0,101
252,850	2,351	0,102
252,900	2,349	0,102
252,950	2,339	0,102
253,000	2,313	0,101
253,050	2,280	0,103
253,100	2,261	0,102
253,150	2,260	0,103
253,200	2,259	0,102
253,250	2,246	0,102
253,300	2,240	0,102
253,350	2,238	0,103
253,400	2,234	0,102
253,450	2,228	0,103
253,500	2,225	0,102
253,550	2,225	0,103
253,600	2,224	0,102
253,650	2,224	0,103
253,700	2,224	0,102
253,750	2,224	0,103
253,800	2,224	0,102
253,850	2,224	0,103
253,900	2,220	0,102
253,950	2,214	0,103
254,000	2,211	0,102
254,050	2,211	0,103
254,100	2,211	0,103
254,150	2,211	0,103
254,200	2,206	0,103
254,250	2,200	0,103
254,300	2,187	0,102
254,350	2,181	0,103
254,400	2,181	0,103
254,450	2,178	0,103
254,500	2,176	0,103
254,550	2,174	0,103
254,600	2,166	0,103
254,650	2,160	0,104
254,700	2,157	0,103
254,750	2,145	0,104
254,800	2,135	0,103
254,850	2,130	0,103
254,900	2,121	0,103
254,950	2,105	0,103
255,000	2,099	0,103
255,050	2,096	0,104
255,100	2,095	0,103
255,150	2,088	0,104
255,200	2,075	0,103
255,250	2,071	0,104
255,300	2,068	0,103
255,350	2,065	0,104
255,400	2,062	0,103
255,450	2,059	0,104
255,500	2,060	0,103
255,550	2,059	0,104
255,600	2,059	0,103
255,650	2,059	0,104
255,700	2,059	0,103
255,750	2,059	0,104
255,800	2,059	0,103
255,850	2,059	0,104
255,900	2,052	0,103
255,950	2,037	0,104
256,000	2,014	0,103
256,050	2,002	0,104
256,100	2,001	0,104
256,150	2,000	0,105
256,200	1,986	0,104
256,250	1,982	0,104
256,300	1,979	0,104
256,350	1,979	0,104
256,400	1,973	0,104
256,450	1,964	0,104
256,500	1,954	0,104
256,550	1,948	0,105
256,600	1,946	0,104
256,650	1,943	0,105
256,700	1,935	0,104
256,750	1,927	0,105
256,800	1,918	0,104
256,850	1,898	0,105
256,900	1,883	0,104
256,950	1,881	0,105
257,000	1,881	0,105
257,050	1,881	0,105
257,100	1,881	0,104
257,150	1,881	0,105
257,200	1,881	0,105
257,250	1,881	0,105
257,300	1,881	0,105
257,350	1,881	0,105
257,400	1,877	0,104
257,450	1,847	0,105
257,500	1,845	0,105
257,550	1,846	0,106
257,600	1,846	0,105
257,650	1,844	0,106
257,700	1,836	0,105
257,750	1,823	0,106
257,800	1,802	0,105
257,850	1,783	0,106
257,900	1,774	0,105
257,950	1,774	0,105
258,000	1,770	0,105
258,050	1,765	0,106
258,100	1,757	0,105
258,150	1,744	0,106
258,200	1,736	0,105
258,250	1,707	0,106
258,300	1,682	0,106
258,350	1,672	0,106
258,400	1,672	0,106
258,450	1,659	0,106
258,500	1,654	0,106
258,550	1,654	0,106
258,600	1,654	0,106
258,650	1,649	0,106
258,700	1,646	0,106
258,750	1,641	0,106
258,800	1,639	0,106
258,850	1,638	0,106
258,900	1,639	0,106
258,950	1,639	0,107
259,000	1,639	0,106
259,050	1,639	0,106
259,100	1,637	0,106
259,150	1,638	0,106
259,200	1,638	0,107
259,250	1,637	0,107
259,300	1,631	0,106
259,350	1,618	0,107
259,400	1,613	0,106
259,450	1,614	0,107
259,500	1,614	0,107
259,550	1,613	0,107
259,600	1,613	0,106
259,650	1,605	0,107
259,700	1,596	0,107
259,750	1,595	0,107
259,800	1,595	0,107
259,850	1,595	0,107
259,900	1,585	0,107
259,950	1,574	0,107
260,000	1,573	0,107
260,050	1,565	0,107
260,100	1,563	0,107
260,150	1,561	0,107
260,200	1,561	0,107
260,250	1,561	0,107
260,300	1,561	0,107
260,350	1,561	0,107
260,400	1,560	0,107
260,450	1,561	0,107
260,500	1,561	0,107
260,550	1,561	0,108
260,600	1,560	0,107
260,650	1,560	0,107
260,700	1,558	0,107
260,750	1,558	0,107
260,800	1,558	0,107
260,850	1,558	0,107
260,900	1,557	0,107
260,950	1,558	0,108
261,000	1,531	0,107
261,050	1,508	0,108
261,100	1,499	0,108
261,150	1,498	0,107
261,200	1,487	0,108
261,250	1,447	0,108
261,300	1,398	0,108
261,350	1,373	0,108
261,400	1,364	0,108
261,450	1,341	0,108
261,500	1,321	0,108
261,550	1,319	0,108
261,600	1,320	0,108
261,650	1,320	0,108
261,700	1,313	0,108
261,750	1,292	0,108
261,800	1,277	0,109
261,850	1,269	0,108
261,900	1,247	0,108
261,950	1,208	0,109
262,000	1,178	0,109
262,050	1,173	0,109
262,100	1,174	0,109
262,150	1,168	0,109
262,200	1,154	0,109
262,250	1,139	0,109
262,300	1,138	0,109
262,350	1,138	0,109
262,400	1,138	0,109
262,450	1,139	0,109
262,500	1,138	0,109
262,550	1,138	0,109
262,600	1,138	0,109
262,650	1,138	0,109
262,700	1,137	0,109
262,750	1,125	0,109
262,800	1,123	0,109
262,850	1,116	0,109
262,900	1,106	0,110
262,950	1,091	0,109
263,000	1,085	0,110
263,050	1,085	0,110
263,100	1,084	0,109
263,150	1,084	0,109
263,200	1,084	0,109
263,250	1,085	0,110
263,300	1,084	0,110
263,350	1,079	0,109
263,400	1,071	0,109
263,450	1,066	0,109
263,500	1,058	0,110
263,550	1,058	0,110
263,600	1,051	0,110
263,650	1,049	0,110
263,700	1,047	0,110
263,750	1,034	0,110
263,800	1,028	0,110
263,850	1,014	0,110
263,900	1,008	0,110
263,950	1,006	0,110
264,000	0,999	0,110
264,050	0,990	0,110
264,100	0,974	0,110
264,150	0,959	0,110
264,200	0,948	0,110
264,250	0,936	0,110
264,300	0,931	0,110
264,350	0,919	0,110
264,400	0,908	0,111
264,450	0,907	0,110
264,500	0,907	0,111
264,550	0,907	0,111
264,600	0,907	0,111
264,650	0,907	0,111
264,700	0,907	0,111
264,750	0,907	0,110
264,800	0,907	0,110
264,850	0,907	0,111
264,900	0,907	0,111
264,950	0,907	0,111
265,000	0,907	0,111
265,050	0,907	0,111
265,100	0,907	0,111
265,150	0,908	0,111
265,200	0,907	0,111
265,250	0,894	0,111
265,300	0,864	0,111
265,350	0,840	0,111
265,400	0,829	0,111
265,450	0,822	0,111
265,500	0,820	0,111
265,550	0,804	0,112
265,600	0,787	0,111
265,650	0,786	0,111
265,700	0,770	0,111
265,750	0,759	0,112
265,800	0,751	0,111
265,850	0,751	0,111
265,900	0,750	0,112
265,950	0,749	0,111
266,000	0,732	0,112
266,050	0,707	0,112
266,100	0,699	0,112
266,150	0,697	0,111
266,200	0,684	0,112
266,250	0,668	0,112
266,300	0,647	0,112
266,350	0,616	0,112
266,400	0,581	0,112
266,450	0,562	0,113
266,500	0,551	0,112
266,550	0,550	0,112
266,600	0,551	0,112
266,650	0,540	0,112
266,700	0,537	0,113
266,750	0,536	0,112
266,800	0,527	0,113
266,850	0,515	0,112
266,900	0,507	0,113
266,950	0,507	0,112
267,000	0,507	0,113
267,050	0,507	0,112
267,100	0,507	0,113
267,150	0,507	0,113
267,200	0,507	0,113
267,250	0,507	0,113
267,300	0,507	0,113
267,350	0,507	0,113
267,400	0,507	0,113
267,450	0,507	0,113
267,500	0,507	0,113
267,550	0,507	0,113
267,600	0,507	0,113
267,650	0,507	0,113
267,700	0,507	0,113
267,750	0,507	0,113
267,800	0,507	0,114
267,850	0,507	0,113
267,900	0,507	0,113
267,950	0,498	0,113
268,000	0,473	0,113
268,050	0,444	0,113
268,100	0,431	0,114
268,150	0,431	0,113
268,200	0,431	0,113
268,250	0,431	0,113
268,300	0,421	0,114
268,350	0,410	0,113
268,400	0,400	0,114
268,450	0,400	0,113
268,500	0,400	0,114
268,550	0,400	0,113
268,600	0,400	0,114
268,650	0,400	0,113
268,700	0,400	0,114
268,750	0,400	0,113
268,800	0,400	0,114
268,850	0,391	0,114
268,900	0,387	0,114
268,950	0,387	0,114
269,000	0,387	0,114
269,050	0,386	0,113
269,100	0,381	0,114
269,150	0,371	0,114
269,200	0,360	0,114
269,250	0,353	0,114
269,300	0,351	0,114
269,350	0,350	0,114
269,400	0,337	0,114
269,450	0,330	0,114
269,500	0,313	0,114
269,550	0,307	0,114
269,600	0,307	0,114
269,650	0,307	0,114
269,700	0,307	0,114
269,750	0,307	0,114
269,800	0,307	0,115
269,850	0,299	0,114
269,900	0,292	0,115
269,950	0,287	0,115
270,000	0,284	0,114
270,050	0,277	0,114
270,100	0,275	0,115
270,150	0,263	0,114
270,200	0,259	0,115
270,250	0,256	0,115
270,300	0,240	0,115
270,350	0,229	0,114
270,400	0,228	0,115
270,450	0,228	0,115
270,500	0,220	0,115
270,550	0,195	0,115
270,600	0,168	0,115
270,650	0,151	0,115
270,700	0,136	0,115
270,750	0,126	0,115
270,800	0,117	0,116
270,850	0,096	0,115
270,900	0,082	0,116
270,950	0,082	0,115
271,000	0,082	0,115
271,050	0,082	0,115
271,100	0,082	0,116
271,150	0,082	0,115
271,200	0,082	0,116
271,250	0,082	0,115
271,300	0,082	0,116
271,350	0,082	0,115
271,400	0,082	0,116
271,450	0,082	0,115
271,500	0,082	0,116
271,550	0,082	0,116
271,600	0,069	0,116
271,650	0,020	0,116
271,700	0,014	0,116
271,750	0,014	0,116
271,800	0,013	0,116
271,850	0,013	0,116
271,900	0,011	0,116
271,950	0,012	0,116
272,000	0,011	0,116
272,050	0,012	0,116
272,100	0,009	0,116
272,150	0,007	0,116
272,200	0,007	0,117
272,250	0,007	0,116
272,300	0,007	0,117
272,350	0,007	0,116
272,400	0,007	0,117
272,450	0,007	0,116
272,500	0,008	0,117
272,550	0,007	0,116
272,600	0,007	0,117
272,650	0,008	0,116
272,700	0,007	0,117
272,750	0,008	0,116
272,800	0,008	0,117
272,850	0,008	0,116
272,900	0,006	0,117
272,950	-0,006	0,116
273,000	-0,006	0,117
273,050	-0,006	0,116
273,100	-0,006	0,117
273,150	-0,006	0,116
273,200	-0,006	0,117
273,250	-0,005	0,117
273,300	-0,006	0,117
273,350	-0,005	0,117
273,400	-0,005	0,117
273,450	-0,005	0,117
273,500	-0,005	0,117
273,550	-0,005	0,117
273,600	-0,009	0,117
273,650	-0,009	0,117
273,700	-0,011	0,117
273,750	-0,026	0,117
273,800	-0,032	0,117
273,850	-0,031	0,117
273,900	-0,031	0,118
273,950	-0,031	0,117
274,000	-0,032	0,118
274,050	-0,031	0,117
274,100	-0,031	0,118
274,150	-0,032	0,117
274,200	-0,036	0,118
274,250	-0,036	0,117
274,300	-0,036	0,118
274,350	-0,036	0,117
274,400	-0,036	0,118
274,450	-0,036	0,117
274,500	-0,050	0,118
274,550	-0,071	0,117
274,600	-0,088	0,118
274,650	-0,089	0,118
274,700	-0,098	0,118
274,750	-0,098	0,118
274,800	-0,098	0,118
274,850	-0,098	0,118
274,900	-0,099	0,118
274,950	-0,099	0,118
275,000	-0,102	0,118
275,050	-0,102	0,118
275,100	-0,104	0,118
275,150	-0,110	0,117
275,200	-0,111	0,119
275,250	-0,124	0,118
275,300	-0,145	0,119
275,350	-0,154	0,118
275,400	-0,162	0,119
275,450	-0,164	0,118
275,500	-0,164	0,118
275,550	-0,164	0,118
275,600	-0,164	0,118
275,650	-0,164	0,118
275,700	-0,168	0,119
275,750	-0,168	0,118
275,800	-0,168	0,119
275,850	-0,168	0,118
275,900	-0,168	0,119
275,950	-0,168	0,118
276,000	-0,168	0,119
276,050	-0,168	0,118
276,100	-0,168	0,119
276,150	-0,168	0,118
276,200	-0,168	0,119
276,250	-0,168	0,118
276,300	-0,170	0,119
276,350	-0,197	0,118
276,400	-0,222	0,119
276,450	-0,228	0,118
276,500	-0,239	0,119
276,550	-0,245	0,118
276,600	-0,252	0,119
276,650	-0,252	0,119
276,700	-0,258	0,119
276,750	-0,288	0,119
276,800	-0,334	0,119
276,850	-0,345	0,119
276,900	-0,345	0,120
276,950	-0,345	0,119
277,000	-0,344	0,120
277,050	-0,345	0,119
277,100	-0,345	0,119
277,150	-0,345	0,119
277,200	-0,345	0,119
277,250	-0,353	0,119
277,300	-0,361	0,119
277,350	-0,362	0,119
277,400	-0,362	0,119
277,450	-0,362	0,119
277,500	-0,363	0,120
277,550	-0,362	0,119
277,600	-0,363	0,119
277,650	-0,362	0,119
277,700	-0,372	0,120
277,750	-0,380	0,119
277,800	-0,381	0,120
277,850	-0,381	0,119
277,900	-0,389	0,120
277,950	-0,389	0,119
278,000	-0,390	0,120
278,050	-0,390	0,120
278,100	-0,391	0,120
278,150	-0,390	0,120
278,200	-0,392	0,120
278,250	-0,401	0,119
278,300	-0,411	0,120
278,350	-0,416	0,120
278,400	-0,416	0,120
278,450	-0,416	0,119
278,500	-0,416	0,120
278,550	-0,416	0,120
278,600	-0,419	0,120
278,650	-0,420	0,119
278,700	-0,422	0,120
278,750	-0,428	0,120
278,800	-0,429	0,120
278,850	-0,434	0,120
278,900	-0,443	0,120
278,950	-0,442	0,120
279,000	-0,444	0,120
279,050	-0,450	0,120
279,100	-0,459	0,121
279,150	-0,462	0,120
279,200	-0,470	0,121
279,250	-0,486	0,120
279,300	-0,493	0,121
279,350	-0,495	0,120
279,400	-0,495	0,121
279,450	-0,498	0,120
279,500	-0,510	0,121
279,550	-0,513	0,120
279,600	-0,513	0,121
279,650	-0,513	0,120
279,700	-0,513	0,121
279,750	-0,513	0,120
279,800	-0,513	0,121
279,850	-0,513	0,121
279,900	-0,513	0,121
279,950	-0,516	0,121
280,000	-0,513	0,121
280,050	-0,513	0,121
280,100	-0,513	0,121
280,150	-0,513	0,121
280,200	-0,513	0,121
280,250	-0,513	0,121
280,300	-0,513	0,121
280,350	-0,517	0,121
280,400	-0,518	0,121
280,450	-0,518	0,121
280,500	-0,518	0,122
280,550	-0,519	0,121
280,600	-0,533	0,121
280,650	-0,546	0,121
280,700	-0,549	0,122
280,750	-0,556	0,121
280,800	-0,565	0,122
280,850	-0,575	0,121
280,900	-0,584	0,122
280,950	-0,599	0,121
281,000	-0,609	0,121
281,050	-0,615	0,121
281,100	-0,624	0,122
281,150	-0,632	0,121
281,200	-0,639	0,122
281,250	-0,652	0,122
281,300	-0,662	0,122
281,350	-0,672	0,122
281,400	-0,684	0,122
281,450	-0,692	0,122
281,500	-0,698	0,122
281,550	-0,705	0,122
281,600	-0,714	0,122
281,650	-0,720	0,122
281,700	-0,722	0,122
281,750	-0,727	0,122
281,800	-0,734	0,123
281,850	-0,734	0,122
281,900	-0,743	0,122
281,950	-0,751	0,122
282,000	-0,756	0,123
282,050	-0,760	0,122
282,100	-0,761	0,123
282,150	-0,765	0,122
282,200	-0,766	0,123
282,250	-0,770	0,122
282,300	-0,775	0,122
282,350	-0,775	0,122
282,400	-0,774	0,123
282,450	-0,777	0,122
282,500	-0,779	0,123
282,550	-0,786	0,123
282,600	-0,791	0,123
282,650	-0,792	0,123
282,700	-0,796	0,123
282,750	-0,805	0,122
282,800	-0,820	0,123
282,850	-0,830	0,123
282,900	-0,846	0,123
282,950	-0,861	0,123
283,000	-0,874	0,123
283,050	-0,886	0,123
283,100	-0,891	0,123
283,150	-0,891	0,123
283,200	-0,893	0,123
283,250	-0,897	0,123
283,300	-0,904	0,123
283,350	-0,907	0,123
283,400	-0,913	0,123
283,450	-0,913	0,124
283,500	-0,913	0,124
283,550	-0,913	0,123
283,600	-0,924	0,123
283,650	-0,930	0,123
283,700	-0,936	0,123
283,750	-0,945	0,124
283,800	-0,953	0,124
283,850	-0,958	0,123
283,900	-0,962	0,124
283,950	-0,974	0,124
284,000	-0,994	0,124
284,050	-1,009	0,124
284,100	-1,015	0,124
284,150	-1,016	0,124
284,200	-1,019	0,124
284,250	-1,020	0,124
284,300	-1,023	0,124
284,350	-1,024	0,124
284,400	-1,024	0,124
284,450	-1,024	0,124
284,500	-1,024	0,124
284,550	-1,023	0,124
284,600	-1,024	0,124
284,650	-1,024	0,124
284,700	-1,024	0,124
284,750	-1,024	0,124
284,800	-1,025	0,124
284,850	-1,034	0,124
284,900	-1,053	0,124
284,950	-1,075	0,124
285,000	-1,100	0,124
285,050	-1,121	0,124
285,100	-1,140	0,125
285,150	-1,159	0,124
285,200	-1,164	0,125
285,250	-1,178	0,125
285,300	-1,181	0,125
285,350	-1,182	0,125
285,400	-1,196	0,124
285,450	-1,203	0,125
285,500	-1,203	0,125
285,550	-1,203	0,125
285,600	-1,203	0,125
285,650	-1,203	0,125
285,700	-1,203	0,125
285,750	-1,203	0,125
285,800	-1,202	0,125
285,850	-1,202	0,125
285,900	-1,202	0,125
285,950	-1,202	0,125
286,000	-1,202	0,125
286,050	-1,202	0,125
286,100	-1,204	0,125
286,150	-1,215	0,125
286,200	-1,247	0,125
286,250	-1,262	0,125
286,300	-1,291	0,125
286,350	-1,309	0,125
286,400	-1,325	0,126
286,450	-1,331	0,125
286,500	-1,348	0,126
286,550	-1,369	0,126
286,600	-1,386	0,125
286,650	-1,415	0,126
286,700	-1,446	0,126
286,750	-1,486	0,126
286,800	-1,509	0,126
286,850	-1,518	0,126
286,900	-1,528	0,126
286,950	-1,537	0,126
287,000	-1,543	0,126
287,050	-1,552	0,126
287,100	-1,557	0,126
287,150	-1,557	0,127
287,200	-1,563	0,126
287,250	-1,571	0,127
287,300	-1,579	0,126
287,350	-1,583	0,127
287,400	-1,591	0,127
287,450	-1,595	0,127
287,500	-1,608	0,127
287,550	-1,623	0,127
287,600	-1,632	0,127
287,650	-1,646	0,127
287,700	-1,661	0,127
287,750	-1,682	0,127
287,800	-1,697	0,127
287,850	-1,699	0,127
287,900	-1,699	0,127
287,950	-1,699	0,127
288,000	-1,699	0,127
288,050	-1,699	0,127
288,100	-1,700	0,127
288,150	-1,700	0,127
288,200	-1,700	0,127
288,250	-1,700	0,127
288,300	-1,700	0,127
288,350	-1,700	0,127
288,400	-1,699	0,127
288,450	-1,700	0,127
288,500	-1,699	0,127
288,550	-1,699	0,127
288,600	-1,700	0,127
288,650	-1,699	0,128
288,700	-1,699	0,128
288,750	-1,699	0,128
288,800	-1,699	0,127
288,850	-1,699	0,128
288,900	-1,699	0,127
288,950	-1,699	0,128
289,000	-1,699	0,127
289,050	-1,700	0,128
289,100	-1,719	0,128
289,150	-1,749	0,128
289,200	-1,774	0,128
289,250	-1,799	0,128
289,300	-1,825	0,128
289,350	-1,849	0,128
289,400	-1,861	0,128
289,450	-1,874	0,128
289,500	-1,887	0,128
289,550	-1,902	0,128
289,600	-1,915	0,128
289,650	-1,929	0,129
289,700	-1,935	0,128
289,750	-1,943	0,129
289,800	-1,954	0,128
289,850	-1,967	0,129
289,900	-1,972	0,128
289,950	-1,983	0,129
290,000	-1,993	0,129
290,050	-1,994	0,129
290,100	-1,997	0,129
290,150	-1,998	0,129
290,200	-2,009	0,129
290,250	-2,011	0,129
290,300	-2,013	0,129
290,350	-2,023	0,129
290,400	-2,033	0,129
290,450	-2,037	0,129
290,500	-2,041	0,129
290,550	-2,061	0,129
290,600	-2,076	0,129
290,650	-2,078	0,129
290,700	-2,079	0,129
290,750	-2,082	0,129
290,800	-2,091	0,129
290,850	-2,096	0,129
290,900	-2,097	0,129
290,950	-2,101	0,130
291,000	-2,107	0,129
291,050	-2,112	0,130
291,100	-2,117	0,129
291,150	-2,121	0,130
291,200	-2,124	0,129
291,250	-2,138	0,130
291,300	-2,146	0,129
291,350	-2,152	0,130
291,400	-2,161	0,129
291,450	-2,163	0,130
291,500	-2,163	0,130
291,550	-2,163	0,130
291,600	-2,163	0,130
291,650	-2,163	0,130
291,700	-2,163	0,130
291,750	-2,163	0,130
291,800	-2,163	0,130
291,850	-2,163	0,130
291,900	-2,163	0,130
291,950	-2,163	0,130
292,000	-2,184	0,130
292,050	-2,227	0,130
292,100	-2,233	0,130
292,150	-2,236	0,130
292,200	-2,238	0,130
292,250	-2,238	0,130
292,300	-2,238	0,130
292,350	-2,252	0,130
292,400	-2,257	0,130
292,450	-2,271	0,131
292,500	-2,274	0,130
292,550	-2,274	0,131
292,600	-2,281	0,130
292,650	-2,291	0,131
292,700	-2,293	0,130
292,750	-2,308	0,131
292,800	-2,322	0,130
292,850	-2,334	0,131
292,900	-2,349	0,131
292,950	-2,359	0,131
293,000	-2,368	0,131
293,050	-2,377	0,131
293,100	-2,377	0,131
293,150	-2,381	0,131
293,200	-2,397	0,131
293,250	-2,415	0,131
293,300	-2,422	0,131
293,350	-2,425	0,131
293,400	-2,440	0,131
293,450	-2,443	0,131
293,500	-2,445	0,131
293,550	-2,466	0,132
293,600	-2,476	0,131
293,650	-2,481	0,132
293,700	-2,493	0,132
293,750	-2,496	0,132
293,800	-2,497	0,131
293,850	-2,508	0,132
293,900	-2,509	0,132
293,950	-2,513	0,132
294,000	-2,522	0,131
294,050	-2,524	0,132
294,100	-2,524	0,132
294,150	-2,526	0,132
294,200	-2,527	0,131
294,250	-2,527	0,132
294,300	-2,527	0,132
294,350	-2,527	0,132
294,400	-2,527	0,132
294,450	-2,527	0,132
294,500	-2,527	0,131
294,550	-2,527	0,132
294,600	-2,527	0,132
294,650	-2,529	0,132
294,700	-2,544	0,132
294,750	-2,586	0,132
294,800	-2,615	0,132
294,850	-2,635	0,132
294,900	-2,667	0,132
294,950	-2,708	0,133
295,000	-2,733	0,132
295,050	-2,749	0,133
295,100	-2,755	0,133
295,150	-2,767	0,133
295,200	-2,771	0,133
295,250	-2,774	0,133
295,300	-2,779	0,133
295,350	-2,781	0,133
295,400	-2,781	0,133
295,450	-2,790	0,133
295,500	-2,795	0,132
295,550	-2,804	0,133
295,600	-2,805	0,133
295,650	-2,805	0,133
295,700	-2,807	0,132
295,750	-2,816	0,133
295,800	-2,817	0,133
295,850	-2,817	0,133
295,900	-2,817	0,133
295,950	-2,826	0,133
296,000	-2,835	0,133
296,050	-2,835	0,134
296,100	-2,835	0,133
296,150	-2,836	0,134
296,200	-2,847	0,133
296,250	-2,852	0,134
296,300	-2,852	0,133
296,350	-2,852	0,134
296,400	-2,852	0,133
296,450	-2,856	0,134
296,500	-2,866	0,133
296,550	-2,866	0,134
296,600	-2,866	0,133
296,650	-2,865	0,134
296,700	-2,866	0,133
296,750	-2,865	0,134
296,800	-2,865	0,133
296,850	-2,865	0,134
296,900	-2,865	0,134
296,950	-2,865	0,134
297,000	-2,865	0,133
297,050	-2,865	0,134
297,100	-2,866	0,134
297,150	-2,867	0,134
297,200	-2,873	0,134
297,250	-2,882	0,134
297,300	-2,893	0,133
297,350	-2,897	0,134
297,400	-2,896	0,134
297,450	-2,897	0,134
297,500	-2,897	0,134
297,550	-2,897	0,134
297,600	-2,897	0,134
297,650	-2,897	0,134
297,700	-2,896	0,134
297,750	-2,897	0,134
297,800	-2,896	0,134
297,850	-2,897	0,134
297,900	-2,897	0,134
297,950	-2,897	0,134
298,000	-2,897	0,134
298,050	-2,915	0,135
298,100	-2,983	0,135
298,150	-3,010	0,135
298,200	-3,012	0,134
298,250	-3,012	0,135
298,300	-3,012	0,134
298,350	-3,012	0,135
298,400	-3,012	0,134
298,450	-3,012	0,135
298,500	-3,019	0,135
298,550	-3,028	0,135
298,600	-3,034	0,135
298,650	-3,038	0,135
298,700	-3,047	0,135
298,750	-3,048	0,135
298,800	-3,047	0,135
298,850	-3,047	0,135
298,900	-3,047	0,135
298,950	-3,047	0,135
299,000	-3,048	0,135
299,050	-3,048	0,135
299,100	-3,050	0,135
299,150	-3,062	0,135
299,200	-3,070	0,135
299,250	-3,070	0,135
299,300	-3,070	0,135
299,350	-3,070	0,135
299,400	-3,079	0,135
299,450	-3,087	0,136
299,500	-3,087	0,135
299,550	-3,088	0,136
299,600	-3,088	0,135
299,650	-3,088	0,136
299,700	-3,088	0,135
299,750	-3,089	0,135
299,800	-3,089	0,135
299,850	-3,098	0,136
299,900	-3,105	0,135
299,950	-3,111	0,136
300,000	-3,124	0,135
300,050	-3,133	0,136
300,100	-3,136	0,135
300,150	-3,145	0,136
300,200	-3,149	0,136
300,250	-3,155	0,136
300,300	-3,178	0,135
300,350	-3,196	0,136
300,400	-3,204	0,136
300,450	-3,214	0,136
300,500	-3,227	0,136
300,550	-3,229	0,136
300,600	-3,232	0,136
300,650	-3,242	0,136
300,700	-3,242	0,136
300,750	-3,244	0,136
300,800	-3,257	0,136
300,850	-3,260	0,137
300,900	-3,267	0,136
300,950	-3,273	0,137
301,000	-3,274	0,136
301,050	-3,276	0,137
301,100	-3,276	0,136
