Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Spannung, Ch B (V) Messreihe #1
77,350	0,030	0,863
77,400	0,038	0,862
77,450	0,057	0,863
77,500	0,101	0,863
77,550	0,131	0,863
77,600	0,133	0,862
77,650	0,134	0,863
77,700	0,133	0,862
77,750	0,133	0,863
77,800	0,133	0,862
77,850	0,134	0,863
77,900	0,137	0,862
77,950	0,148	0,862
78,000	0,164	0,862
78,050	0,178	0,862
78,100	0,181	0,862
78,150	0,195	0,862
78,200	0,213	0,862
78,250	0,222	0,863
78,300	0,240	0,862
78,350	0,263	0,863
78,400	0,285	0,862
78,450	0,342	0,863
78,500	0,371	0,862
78,550	0,398	0,862
78,600	0,432	0,862
78,650	0,434	0,862
78,700	0,434	0,862
78,750	0,435	0,862
78,800	0,437	0,862
78,850	0,441	0,862
78,900	0,440	0,862
78,950	0,442	0,862
79,000	0,443	0,862
79,050	0,443	0,862
79,100	0,443	0,862
79,150	0,445	0,862
79,200	0,452	0,862
79,250	0,465	0,862
79,300	0,474	0,862
79,350	0,485	0,862
79,400	0,491	0,862
79,450	0,498	0,862
79,500	0,503	0,862
79,550	0,512	0,862
79,600	0,524	0,861
79,650	0,529	0,862
79,700	0,540	0,861
79,750	0,547	0,862
79,800	0,561	0,862
79,850	0,567	0,862
79,900	0,570	0,862
79,950	0,588	0,862
80,000	0,595	0,861
80,050	0,607	0,862
80,100	0,612	0,861
80,150	0,626	0,862
80,200	0,629	0,861
80,250	0,630	0,862
80,300	0,631	0,861
80,350	0,642	0,861
80,400	0,645	0,861
80,450	0,650	0,861
80,500	0,659	0,861
80,550	0,657	0,861
80,600	0,656	0,861
80,650	0,657	0,861
80,700	0,667	0,861
80,750	0,670	0,861
80,800	0,670	0,861
80,850	0,680	0,861
80,900	0,680	0,861
80,950	0,682	0,861
81,000	0,684	0,861
81,050	0,693	0,861
81,100	0,701	0,861
81,150	0,704	0,861
81,200	0,718	0,861
81,250	0,721	0,861
81,300	0,729	0,861
81,350	0,730	0,861
81,400	0,737	0,861
81,450	0,742	0,861
81,500	0,747	0,861
81,550	0,753	0,861
81,600	0,754	0,861
81,650	0,761	0,861
81,700	0,763	0,861
81,750	0,770	0,861
81,800	0,772	0,861
81,850	0,774	0,860
81,900	0,777	0,860
81,950	0,778	0,861
82,000	0,784	0,860
82,050	0,793	0,860
82,100	0,793	0,860
82,150	0,795	0,860
82,200	0,801	0,860
82,250	0,811	0,860
82,300	0,816	0,860
82,350	0,818	0,860
82,400	0,821	0,860
82,450	0,832	0,860
82,500	0,834	0,860
82,550	0,834	0,860
82,600	0,833	0,860
82,650	0,831	0,860
82,700	0,829	0,860
82,750	0,829	0,860
82,800	0,826	0,860
82,850	0,830	0,860
82,900	0,831	0,861
82,950	0,833	0,860
83,000	0,833	0,860
83,050	0,834	0,860
83,100	0,834	0,860
83,150	0,836	0,860
83,200	0,837	0,860
83,250	0,838	0,860
83,300	0,838	0,860
83,350	0,840	0,860
83,400	0,853	0,860
83,450	0,859	0,860
83,500	0,873	0,860
83,550	0,881	0,860
83,600	0,890	0,860
83,650	0,925	0,860
83,700	0,940	0,859
83,750	0,941	0,859
83,800	0,942	0,859
83,850	0,944	0,859
83,900	0,950	0,859
83,950	0,952	0,859
84,000	0,960	0,859
84,050	0,974	0,858
84,100	0,981	0,858
84,150	0,985	0,858
84,200	0,993	0,857
84,250	0,994	0,857
84,300	0,995	0,856
84,350	1,004	0,856
84,400	1,013	0,855
84,450	1,013	0,854
84,500	1,013	0,854
84,550	1,013	0,853
84,600	1,020	0,853
84,650	1,029	0,851
84,700	1,030	0,850
84,750	1,037	0,849
84,800	1,037	0,848
84,850	1,044	0,846
84,900	1,054	0,844
84,950	1,054	0,842
85,000	1,053	0,840
85,050	1,058	0,837
85,100	1,063	0,834
85,150	1,060	0,830
85,200	1,057	0,827
85,250	1,055	0,822
85,300	1,052	0,818
85,350	1,054	0,814
85,400	1,058	0,809
85,450	1,056	0,804
85,500	1,054	0,799
85,550	1,052	0,794
85,600	1,050	0,789
85,650	1,051	0,783
85,700	1,052	0,778
85,750	1,051	0,772
85,800	1,049	0,766
85,850	1,049	0,759
85,900	1,049	0,754
85,950	1,049	0,748
86,000	1,048	0,742
86,050	1,048	0,736
86,100	1,048	0,730
86,150	1,048	0,723
86,200	1,049	0,717
86,250	1,050	0,711
86,300	1,051	0,705
86,350	1,052	0,699
86,400	1,051	0,693
86,450	1,053	0,687
86,500	1,053	0,681
86,550	1,053	0,674
86,600	1,053	0,668
86,650	1,053	0,662
86,700	1,052	0,656
86,750	1,052	0,649
86,800	1,053	0,643
86,850	1,054	0,637
86,900	1,056	0,631
86,950	1,059	0,625
87,000	1,061	0,619
87,050	1,063	0,612
87,100	1,065	0,606
87,150	1,066	0,600
87,200	1,068	0,594
87,250	1,072	0,588
87,300	1,074	0,582
87,350	1,076	0,576
87,400	1,077	0,570
87,450	1,078	0,565
87,500	1,080	0,558
87,550	1,082	0,552
87,600	1,083	0,547
87,650	1,083	0,540
87,700	1,085	0,535
87,750	1,086	0,528
87,800	1,088	0,523
87,850	1,089	0,517
87,900	1,090	0,511
87,950	1,091	0,505
88,000	1,092	0,499
88,050	1,095	0,493
88,100	1,096	0,488
88,150	1,097	0,482
88,200	1,099	0,477
88,250	1,101	0,471
88,300	1,102	0,465
88,350	1,105	0,459
88,400	1,107	0,454
88,450	1,109	0,447
88,500	1,113	0,442
88,550	1,113	0,435
88,600	1,113	0,430
88,650	1,115	0,423
88,700	1,116	0,417
88,750	1,116	0,411
88,800	1,118	0,404
88,850	1,118	0,397
88,900	1,117	0,390
88,950	1,118	0,383
89,000	1,119	0,376
89,050	1,119	0,368
89,100	1,118	0,360
89,150	1,118	0,352
89,200	1,119	0,345
89,250	1,121	0,337
89,300	1,125	0,330
89,350	1,126	0,322
89,400	1,126	0,314
89,450	1,126	0,306
89,500	1,127	0,299
89,550	1,130	0,291
89,600	1,132	0,283
89,650	1,133	0,275
89,700	1,137	0,268
89,750	1,141	0,260
89,800	1,146	0,254
89,850	1,148	0,246
89,900	1,151	0,239
89,950	1,154	0,232
90,000	1,157	0,225
90,050	1,158	0,217
90,100	1,160	0,211
90,150	1,163	0,203
90,200	1,166	0,197
90,250	1,168	0,190
90,300	1,173	0,183
90,350	1,174	0,175
90,400	1,176	0,168
90,450	1,181	0,161
90,500	1,182	0,154
90,550	1,183	0,146
90,600	1,183	0,139
90,650	1,184	0,131
90,700	1,187	0,124
90,750	1,194	0,116
90,800	1,201	0,108
90,850	1,204	0,100
90,900	1,208	0,092
90,950	1,211	0,084
91,000	1,212	0,077
91,050	1,215	0,069
91,100	1,220	0,062
91,150	1,231	0,054
91,200	1,237	0,046
91,250	1,249	0,039
91,300	1,262	0,032
91,350	1,281	0,025
91,400	1,297	0,020
91,450	1,321	0,016
91,500	1,353	0,012
91,550	1,374	0,009
91,600	1,391	0,006
91,650	1,414	0,005
91,700	1,438	0,004
91,750	1,444	0,003
91,800	1,452	0,003
91,850	1,468	0,003
91,900	1,474	0,003
91,950	1,476	0,003
92,000	1,476	0,004
92,050	1,477	0,003
92,100	1,477	0,004
92,150	1,477	0,003
92,200	1,477	0,003
92,250	1,477	0,003
92,300	1,477	0,003
92,350	1,488	0,003
92,400	1,493	0,004
92,450	1,512	0,003
92,500	1,549	0,003
92,550	1,562	0,003
92,600	1,570	0,003
92,650	1,594	0,002
92,700	1,617	0,003
92,750	1,620	0,002
92,800	1,620	0,003
92,850	1,616	0,003
92,900	1,612	0,003
92,950	1,613	0,003
93,000	1,612	0,003
93,050	1,612	0,003
93,100	1,612	0,003
93,150	1,612	0,002
93,200	1,612	0,003
93,250	1,620	0,003
93,300	1,670	0,003
93,350	1,749	0,002
93,400	1,815	0,003
93,450	1,862	0,002
93,500	1,874	0,003
93,550	1,910	0,002
93,600	1,944	0,002
93,650	1,962	0,002
93,700	1,983	0,002
93,750	2,019	0,002
93,800	2,052	0,002
93,850	2,061	0,002
93,900	2,099	0,002
93,950	2,143	0,002
94,000	2,148	0,002
94,050	2,168	0,002
94,100	2,209	0,002
94,150	2,222	0,001
94,200	2,234	0,002
94,250	2,249	0,001
94,300	2,255	0,002
94,350	2,256	0,001
94,400	2,256	0,002
94,450	2,256	0,001
94,500	2,271	0,002
94,550	2,287	0,001
94,600	2,288	0,002
94,650	2,301	0,001
94,700	2,305	0,002
94,750	2,314	0,001
94,800	2,317	0,002
94,850	2,313	0,001
94,900	2,313	0,002
94,950	2,310	0,001
95,000	2,309	0,002
95,050	2,309	0,001
95,100	2,309	0,002
95,150	2,309	0,001
95,200	2,309	0,002
95,250	2,336	0,001
95,300	2,394	0,002
95,350	2,437	0,001
95,400	2,458	0,002
95,450	2,483	0,001
95,500	2,520	0,002
95,550	2,543	9,202E-4
95,600	2,543	0,002
95,650	2,554	0,001
95,700	2,564	0,002
95,750	2,572	0,001
95,800	2,603	0,001
95,850	2,622	0,001
95,900	2,630	0,002
95,950	2,644	7,957E-4
96,000	2,673	0,001
96,050	2,700	0,001
96,100	2,700	0,002
96,150	2,722	8,701E-4
96,200	2,744	0,001
96,250	2,747	8,823E-4
96,300	2,757	0,001
96,350	2,781	8,359E-4
96,400	2,793	0,001
96,450	2,806	0,001
96,500	2,818	0,002
96,550	2,837	7,444E-4
96,600	2,883	0,001
96,650	2,961	8,872E-4
96,700	3,007	0,001
96,750	3,004	6,162E-4
96,800	3,002	0,001
96,850	3,002	7,957E-4
96,900	3,003	0,001
96,950	3,004	5,466E-4
97,000	3,004	0,002
97,050	3,004	6,589E-4
97,100	3,004	0,001
97,150	3,007	5,125E-4
97,200	3,036	0,001
97,250	3,055	4,673E-4
97,300	3,088	0,001
97,350	3,127	3,818E-4
97,400	3,152	0,001
97,450	3,179	5,430E-4
97,500	3,209	9,946E-4
97,550	3,252	3,562E-4
97,600	3,281	0,001
97,650	3,302	5,320E-4
97,700	3,324	9,531E-4
97,750	3,335	4,856E-4
97,800	3,340	8,701E-4
97,850	3,354	4,282E-4
97,900	3,371	0,001
97,950	3,383	5,295E-4
98,000	3,398	9,666E-4
98,050	3,409	2,695E-4
98,100	3,417	8,091E-4
98,150	3,435	6,689E-5
98,200	3,448	9,482E-4
98,250	3,461	2,036E-4
98,300	3,478	9,580E-4
98,350	3,507	2,292E-4
98,400	3,504	0,001
98,450	3,501	2,197E-6
98,500	3,502	7,932E-4
98,550	3,502	6,736E-4
98,600	3,502	0,001
98,650	3,503	2,793E-4
98,700	3,506	7,249E-4
98,750	3,507	1,426E-4
98,800	3,503	8,530E-4
98,850	3,513	2,109E-4
98,900	3,546	7,944E-4
98,950	3,568	5,808E-4
99,000	3,570	0,001
99,050	3,578	1,731E-4
99,100	3,588	0,001
99,150	3,634	1,890E-4
99,200	3,675	0,001
99,250	3,708	1,841E-4
99,300	3,755	7,920E-4
99,350	3,768	-2,710E-5
99,400	3,784	7,664E-4
99,450	3,812	9,741E-5
99,500	3,830	7,871E-4
99,550	3,848	-1,174E-4
99,600	3,870	5,210E-4
99,650	3,890	2,695E-4
99,700	3,903	8,250E-4
99,750	3,904	1,768E-4
99,800	3,904	6,113E-4
99,850	3,904	-1,968E-4
99,900	3,904	6,333E-4
99,950	3,904	2,231E-4
100,000	3,904	8,127E-4
100,050	3,904	1,938E-4
100,100	3,904	6,931E-4
100,150	3,904	-6,348E-6
100,200	3,904	8,250E-4
100,250	3,904	2,781E-4
100,300	3,904	6,907E-4
100,350	3,911	-1,040E-4
100,400	3,928	8,787E-4
100,450	3,928	-5,151E-5
100,500	3,928	7,297E-4
100,550	3,928	3,586E-4
100,600	3,928	8,469E-4
100,650	3,941	-1,978E-5
100,700	3,961	8,481E-4
100,750	4,025	-2,954E-5
100,800	4,074	5,991E-4
100,850	4,077	3,281E-4
100,900	4,104	8,542E-4
100,950	4,128	-2,456E-4
101,000	4,137	8,713E-4
101,050	4,169	-5,640E-5
101,100	4,180	4,392E-4
101,150	4,181	-6,616E-5
101,200	4,203	7,810E-4
101,250	4,218	2,417E-5
101,300	4,218	5,063E-4
101,350	4,235	1,365E-4
101,400	4,273	7,456E-4
101,450	4,290	-1,431E-4
101,500	4,307	4,368E-4
101,550	4,311	-7,593E-5
101,600	4,309	3,013E-4
101,650	4,318	-4,419E-5
101,700	4,345	1,877E-4
101,750	4,350	6,079E-5
101,800	4,373	3,550E-4
101,850	4,388	-1,113E-4
101,900	4,397	5,662E-4
101,950	4,416	-2,017E-4
102,000	4,418	2,988E-4
102,050	4,420	3,394E-5
102,100	4,437	5,381E-4
102,150	4,443	-4,702E-4
102,200	4,442	5,759E-4
102,250	4,439	-4,419E-5
102,300	4,443	3,806E-4
102,350	4,522	-4,482E-4
102,400	4,625	4,478E-4
102,450	4,697	-3,640E-4
102,500	4,710	3,062E-4
102,550	4,711	-2,908E-4
102,600	4,711	6,235E-4
102,650	4,711	-2,847E-4
102,700	4,711	1,926E-4
102,750	4,711	-7,351E-4
102,800	4,712	3,965E-4
102,850	4,732	-6,179E-4
102,900	4,745	3,271E-5
102,950	4,777	-3,726E-4
103,000	4,798	1,035E-4
103,050	4,804	-3,933E-4
103,100	4,832	2,927E-4
103,150	4,859	-1,748E-4
103,200	4,869	3,452E-4
103,250	4,889	-6,887E-4
103,300	4,916	4,319E-4
103,350	4,921	-5,166E-4
103,400	4,941	3,269E-4
103,450	4,970	-4,604E-4
103,500	4,987	3,147E-4
103,550	5,011	-6,509E-4
103,600	5,011	-8,325E-5
103,650	5,021	-5,459E-4
103,700	5,041	2,915E-4
103,750	5,076	-4,763E-4
103,800	5,153	2,207E-4
103,850	5,243	-5,239E-4
103,900	5,276	-1,296E-4
103,950	5,294	-8,840E-4
104,000	5,299	2,417E-5
104,050	5,303	-4,934E-4
104,100	5,324	-3,564E-5
104,150	5,354	-5,325E-4
104,200	5,390	1,511E-4
104,250	5,396	-8,193E-4
104,300	5,398	-2,344E-5
104,350	5,412	-6,301E-4
104,400	5,432	4,858E-5
104,450	5,452	-5,789E-4
104,500	5,479	1,074E-5
104,550	5,508	-9,512E-4
104,600	5,531	-1,980E-4
104,650	5,555	-2,566E-4
104,700	5,580	-4,202E-4
104,750	5,600	-6,411E-4
104,800	5,628	-1,992E-4
104,850	5,693	-9,756E-4
104,900	5,766	-2,822E-4
104,950	5,777	-7,144E-4
105,000	5,773	-5,325E-4
105,050	5,773	-0,001
105,100	5,774	-7,349E-5
105,150	5,774	-8,523E-4
105,200	5,773	-2,480E-4
105,250	5,774	-9,561E-4
105,300	5,773	-5,020E-4
105,350	5,773	-9,658E-4
105,400	5,773	-2,139E-4
105,450	5,773	-9,841E-4
105,500	5,774	-6,616E-5
105,550	5,774	-9,463E-4
105,600	5,776	-2,261E-4
105,650	5,789	-8,096E-4
105,700	5,827	-3,237E-4
105,750	5,855	-7,205E-4
105,800	5,868	1,807E-5
105,850	5,886	-0,001
105,900	5,908	-2,712E-4
105,950	5,924	-6,130E-4
106,000	5,939	-3,066E-4
106,050	5,998	-8,865E-4
106,100	6,043	-2,441E-7
106,150	6,070	-8,840E-4
106,200	6,091	1,694E-4
106,250	6,111	-0,001
106,300	6,129	-3,091E-4
106,350	6,147	-0,001
106,400	6,172	-1,956E-4
106,450	6,209	-0,001
106,500	6,232	-3,604E-4
106,550	6,236	-0,001
106,600	6,253	-4,727E-4
106,650	6,275	-9,084E-4
106,700	6,281	-5,972E-4
106,750	6,288	-0,001
106,800	6,302	-3,384E-4
106,850	6,311	-6,851E-4
106,900	6,318	-2,517E-4
106,950	6,322	-9,512E-4
107,000	6,323	-3,958E-4
107,050	6,327	-7,375E-4
107,100	6,339	-5,984E-4
107,150	6,348	-0,001
107,200	6,377	-4,788E-4
107,250	6,390	-9,146E-4
107,300	6,393	-4,702E-4
107,350	6,404	-0,001
107,400	6,428	-6,313E-4
107,450	6,456	-0,001
107,500	6,476	-5,154E-4
107,550	6,496	-0,001
107,600	6,507	-2,883E-4
107,650	6,520	-0,001
107,700	6,528	-4,702E-4
107,750	6,546	-0,001
107,800	6,566	-3,896E-4
107,850	6,580	-0,001
107,900	6,592	-5,569E-4
107,950	6,613	-0,001
108,000	6,634	-3,799E-4
108,050	6,648	-0,001
108,100	6,654	-5,508E-4
108,150	6,674	-0,001
108,200	6,695	-5,068E-4
108,250	6,719	-0,001
108,300	6,747	-2,456E-4
108,350	6,752	-9,939E-4
108,400	6,752	-4,043E-4
108,450	6,752	-0,001
108,500	6,752	-4,421E-4
108,550	6,752	-0,001
108,600	6,752	-2,627E-4
108,650	6,752	-0,001
108,700	6,752	-6,594E-4
108,750	6,755	-0,001
108,800	6,759	-2,627E-4
108,850	6,762	-0,001
108,900	6,770	-3,652E-4
108,950	6,776	-0,001
109,000	6,778	-6,082E-4
109,050	6,780	-0,001
109,100	6,780	-5,435E-4
109,150	6,781	-0,001
109,200	6,781	-5,544E-4
109,250	6,782	-0,001
109,300	6,781	-6,509E-4
109,350	6,782	-0,001
109,400	6,781	-3,872E-4
109,450	6,782	-0,001
109,500	6,782	-1,394E-4
109,550	6,782	-0,001
109,600	6,782	-1,785E-4
109,650	6,782	-0,001
109,700	6,782	-1,638E-4
109,750	6,782	-8,914E-4
109,800	6,782	-3,884E-4
109,850	6,782	-0,001
109,900	6,782	-6,216E-4
109,950	6,782	-0,001
110,000	6,782	-3,140E-4
110,050	6,782	-0,001
110,100	6,782	-2,615E-4
110,150	6,782	-0,001
110,200	6,782	-3,066E-4
110,250	6,782	-0,001
110,300	6,782	-5,154E-4
110,350	6,783	-9,487E-4
110,400	6,782	-3,066E-4
110,450	6,783	-0,001
110,500	6,782	-3,884E-4
110,550	6,783	-7,144E-4
110,600	6,782	-4,287E-4
110,650	6,783	-0,001
110,700	6,782	-4,690E-4
110,750	6,783	-0,001
110,800	6,782	-5,166E-4
110,850	6,783	-0,001
110,900	6,782	-3,909E-4
110,950	6,783	-9,512E-4
111,000	6,782	-3,005E-4
111,050	6,783	-0,001
111,100	6,783	-3,506E-4
111,150	6,783	-0,001
111,200	6,783	-4,409E-4
111,250	6,783	-0,001
111,300	6,783	-3,542E-4
111,350	6,783	-0,001
111,400	6,783	-5,056E-4
111,450	6,783	-0,001
111,500	6,783	-4,275E-4
111,550	6,783	-0,001
111,600	6,783	-1,370E-4
111,650	6,783	-0,001
111,700	6,783	-6,106E-4
111,750	6,783	-0,001
111,800	6,783	-5,239E-4
111,850	6,783	-0,001
111,900	6,783	-3,701E-4
111,950	6,783	-0,001
112,000	6,783	-2,651E-4
112,050	6,783	-0,001
112,100	6,783	-6,741E-4
112,150	6,783	-9,658E-4
112,200	6,783	-1,001E-5
112,250	6,784	-8,315E-4
112,300	6,783	-3,030E-4
112,350	6,784	-6,558E-4
112,400	6,783	-1,150E-4
112,450	6,784	-9,121E-4
112,500	6,783	-2,017E-4
112,550	6,784	-9,561E-4
112,600	6,783	-1,882E-4
112,650	6,784	-8,560E-4
112,700	6,783	-3,359E-4
112,750	6,784	-8,718E-4
112,800	6,783	-3,323E-4
112,850	6,784	-7,546E-4
112,900	6,783	-2,554E-4
112,950	6,784	-0,001
113,000	6,784	-1,614E-4
113,050	6,784	-8,206E-4
113,100	6,783	-4,958E-4
