Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Spannung, Ch B (V) Messreihe #1
98,650	-6,665	0,068
98,700	-6,666	0,069
98,750	-6,665	0,068
98,800	-6,666	0,069
98,850	-6,665	0,068
98,900	-6,665	0,069
98,950	-6,665	0,068
99,000	-6,666	0,069
99,050	-6,665	0,068
99,100	-6,666	0,069
99,150	-6,666	0,068
99,200	-6,665	0,069
99,250	-6,666	0,068
99,300	-6,666	0,069
99,350	-6,665	0,068
99,400	-6,666	0,069
99,450	-6,666	0,068
99,500	-6,666	0,069
99,550	-6,666	0,068
99,600	-6,666	0,069
99,650	-6,665	0,068
99,700	-6,666	0,069
99,750	-6,665	0,068
99,800	-6,666	0,069
99,850	-6,665	0,068
99,900	-6,666	0,069
99,950	-6,665	0,068
100,000	-6,666	0,069
100,050	-6,665	0,068
100,100	-6,666	0,069
100,150	-6,665	0,068
100,200	-6,666	0,069
100,250	-6,665	0,068
100,300	-6,666	0,069
100,350	-6,665	0,068
100,400	-6,666	0,069
100,450	-6,665	0,068
100,500	-6,665	0,069
100,550	-6,665	0,068
100,600	-6,666	0,069
100,650	-6,665	0,068
100,700	-6,665	0,070
100,750	-6,665	0,068
100,800	-6,666	0,069
100,850	-6,665	0,068
100,900	-6,666	0,069
100,950	-6,665	0,068
101,000	-6,666	0,069
101,050	-6,666	0,068
101,100	-6,666	0,069
101,150	-6,665	0,068
101,200	-6,666	0,069
101,250	-6,665	0,068
101,300	-6,666	0,069
101,350	-6,665	0,068
101,400	-6,666	0,069
101,450	-6,665	0,068
101,500	-6,666	0,069
