Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Spannung, Ch B (V) Messreihe #1
3,520	0,786	0,062
3,540	0,791	0,061
3,560	0,796	0,062
3,580	0,802	0,064
3,600	0,807	0,063
3,620	0,813	0,064
3,640	0,818	0,067
3,660	0,823	0,068
3,680	0,828	0,070
3,700	0,834	0,072
3,720	0,840	0,073
3,740	0,845	0,075
3,760	0,850	0,077
3,780	0,856	0,079
3,800	0,861	0,080
3,820	0,867	0,082
3,840	0,872	0,084
3,860	0,877	0,086
3,880	0,883	0,089
3,900	0,888	0,091
3,920	0,894	0,094
3,940	0,899	0,096
3,960	0,904	0,099
3,980	0,910	0,102
4,000	0,915	0,104
4,020	0,920	0,107
4,040	0,926	0,111
4,060	0,931	0,115
4,080	0,936	0,116
4,100	0,942	0,119
4,120	0,947	0,122
4,140	0,952	0,124
4,160	0,958	0,126
4,180	0,963	0,128
4,200	0,969	0,130
4,220	0,974	0,131
4,240	0,979	0,132
4,260	0,985	0,133
4,280	0,990	0,132
4,300	0,995	0,151
4,320	1,001	0,144
4,340	1,006	0,133
4,360	1,011	0,130
4,380	1,017	0,129
4,400	1,022	0,127
4,420	1,028	0,126
4,440	1,033	0,124
4,460	1,039	0,123
4,480	1,044	0,122
4,500	1,050	0,120
4,520	1,055	0,119
4,540	1,060	0,117
4,560	1,066	0,116
4,580	1,071	0,114
4,600	1,076	0,113
4,620	1,082	0,112
4,640	1,087	0,112
4,660	1,093	0,132
4,680	1,098	0,112
4,700	1,103	0,110
4,720	1,109	0,108
4,740	1,114	0,106
4,760	1,120	0,106
4,780	1,125	0,106
4,800	1,130	0,105
4,820	1,136	0,105
4,840	1,141	0,105
4,860	1,146	0,104
4,880	1,151	0,104
4,900	1,157	0,104
4,920	1,163	0,105
4,940	1,168	0,104
4,960	1,173	0,105
4,980	1,179	0,105
5,000	1,184	0,084
5,020	1,190	0,099
5,040	1,194	0,105
5,060	1,200	0,107
5,080	1,205	0,108
5,100	1,211	0,109
5,120	1,216	0,110
5,140	1,222	0,112
5,160	1,227	0,113
5,180	1,233	0,115
5,200	1,238	0,116
5,220	1,243	0,119
5,240	1,248	0,121
5,260	1,253	0,123
5,280	1,259	0,125
5,300	1,264	0,127
5,320	1,269	0,130
5,340	1,275	0,135
5,360	1,280	0,141
5,380	1,285	0,140
5,400	1,291	0,143
5,420	1,296	0,146
5,440	1,302	0,043
5,460	1,308	0,143
5,480	1,312	0,174
5,500	1,317	0,166
5,520	1,323	0,168
5,540	1,328	0,170
5,560	1,334	0,177
5,580	1,339	0,184
5,600	1,344	0,188
5,620	1,350	0,192
5,640	1,355	0,199
5,660	1,360	0,206
5,680	1,366	0,213
5,700	1,371	0,211
5,720	1,377	0,224
5,740	1,382	0,234
5,760	1,388	0,240
5,780	1,393	0,246
5,800	1,398	0,254
5,820	1,404	0,262
5,840	1,409	0,268
5,860	1,414	0,274
5,880	1,420	0,281
5,900	1,425	0,288
5,920	1,431	0,292
5,940	1,436	0,295
5,960	1,441	0,299
5,980	1,447	0,303
6,000	1,452	0,303
6,020	1,457	0,302
6,040	1,463	0,292
6,060	1,468	0,288
6,080	1,473	0,294
6,100	1,479	0,292
6,120	1,484	0,289
6,140	1,489	0,284
6,160	1,495	0,279
6,180	1,500	0,274
6,200	1,506	0,269
6,220	1,511	0,264
6,240	1,517	0,258
6,260	1,522	0,252
6,280	1,527	0,247
6,300	1,532	0,241
6,320	1,538	0,235
6,340	1,543	0,230
6,360	1,548	0,225
6,380	1,554	0,219
6,400	1,559	0,221
6,420	1,564	0,213
6,440	1,570	0,208
6,460	1,575	0,203
6,480	1,580	0,199
6,500	1,585	0,195
6,520	1,591	0,193
6,540	1,596	0,189
6,560	1,602	0,186
6,580	1,607	0,184
6,600	1,612	0,182
6,620	1,617	0,179
6,640	1,623	0,178
6,660	1,628	0,176
6,680	1,634	0,175
6,700	1,639	0,174
6,720	1,645	0,174
6,740	1,650	0,196
6,760	1,656	0,188
6,780	1,661	0,176
6,800	1,666	0,174
6,820	1,671	0,175
6,840	1,677	0,176
6,860	1,682	0,177
6,880	1,688	0,179
6,900	1,693	0,181
6,920	1,698	0,183
6,940	1,703	0,185
6,960	1,709	0,188
6,980	1,715	0,191
7,000	1,720	0,194
7,020	1,725	0,198
7,040	1,730	0,202
7,060	1,736	0,206
7,080	1,741	0,209
7,100	1,747	0,173
7,120	1,752	0,215
7,140	1,757	0,224
7,160	1,763	0,230
7,180	1,768	0,237
7,200	1,773	0,243
7,220	1,779	0,250
7,240	1,784	0,257
7,260	1,789	0,265
7,280	1,795	0,273
7,300	1,800	0,281
7,320	1,806	0,290
7,340	1,811	0,299
7,360	1,816	0,308
7,380	1,821	0,318
7,400	1,827	0,328
7,420	1,832	0,339
7,440	1,838	0,354
7,460	1,843	0,363
7,480	1,849	0,372
7,500	1,854	0,384
7,520	1,859	0,395
7,540	1,864	0,407
7,560	1,870	0,418
7,580	1,874	0,430
7,600	1,880	0,443
7,620	1,885	0,454
7,640	1,890	0,464
7,660	1,896	0,475
7,680	1,901	0,483
7,700	1,906	0,491
7,720	1,912	0,499
7,740	1,917	0,503
7,760	1,922	0,506
7,780	1,928	0,508
7,800	1,933	0,500
7,820	1,939	0,504
7,840	1,944	0,501
7,860	1,949	0,495
7,880	1,955	0,489
7,900	1,960	0,481
7,920	1,965	0,472
7,940	1,970	0,463
7,960	1,976	0,454
7,980	1,982	0,444
8,000	1,987	0,433
8,020	1,992	0,422
8,040	1,998	0,411
8,060	2,003	0,400
8,080	2,008	0,388
8,100	2,013	0,377
8,120	2,019	0,366
8,140	2,025	0,351
8,160	2,029	0,343
8,180	2,035	0,335
8,200	2,040	0,325
8,220	2,046	0,316
8,240	2,051	0,308
8,260	2,056	0,300
8,280	2,061	0,292
8,300	2,067	0,285
8,320	2,072	0,282
8,340	2,078	0,273
8,360	2,083	0,267
8,380	2,088	0,261
8,400	2,094	0,257
8,420	2,099	0,253
8,440	2,105	0,250
8,460	2,110	0,247
8,480	2,115	0,249
8,500	2,121	0,252
8,520	2,126	0,243
8,540	2,131	0,241
8,560	2,137	0,241
8,580	2,142	0,240
8,600	2,147	0,241
8,620	2,153	0,242
8,640	2,159	0,243
8,660	2,164	0,245
8,680	2,169	0,247
8,700	2,174	0,250
8,720	2,179	0,253
8,740	2,185	0,257
8,760	2,190	0,260
8,780	2,195	0,265
8,800	2,200	0,271
8,820	2,206	0,276
8,840	2,211	0,275
8,860	2,216	0,286
8,880	2,221	0,294
8,900	2,227	0,301
8,920	2,232	0,309
8,940	2,237	0,317
8,960	2,243	0,325
8,980	2,248	0,335
9,000	2,254	0,344
9,020	2,259	0,354
9,040	2,264	0,364
9,060	2,269	0,375
9,080	2,275	0,386
9,100	2,280	0,398
9,120	2,285	0,410
9,140	2,291	0,423
9,160	2,296	0,436
9,180	2,301	0,455
9,200	2,307	0,473
9,220	2,312	0,480
9,240	2,317	0,493
9,260	2,323	0,509
9,280	2,328	0,524
9,300	2,333	0,540
9,320	2,339	0,556
9,340	2,344	0,572
9,360	2,350	0,589
9,380	2,355	0,605
9,400	2,360	0,620
9,420	2,366	0,637
9,440	2,371	0,651
9,460	2,377	0,665
9,480	2,382	0,677
9,500	2,387	0,687
9,520	2,392	0,697
9,540	2,398	0,705
9,560	2,403	0,710
9,580	2,408	0,713
9,600	2,414	0,714
9,620	2,419	0,713
9,640	2,424	0,709
9,660	2,430	0,705
9,680	2,435	0,697
9,700	2,440	0,688
9,720	2,446	0,680
9,740	2,451	0,669
9,760	2,456	0,656
9,780	2,462	0,644
9,800	2,467	0,630
9,820	2,473	0,616
9,840	2,478	0,600
9,860	2,483	0,585
9,880	2,488	0,572
9,900	2,493	0,556
9,920	2,499	0,536
9,940	2,504	0,519
9,960	2,510	0,503
9,980	2,515	0,488
10,000	2,520	0,472
10,020	2,526	0,458
10,040	2,531	0,445
10,060	2,536	0,431
10,080	2,542	0,419
10,100	2,547	0,407
10,120	2,552	0,395
10,140	2,557	0,384
10,160	2,562	0,374
10,180	2,568	0,366
10,200	2,574	0,357
10,220	2,579	0,349
10,240	2,584	0,343
10,260	2,589	0,337
10,280	2,595	0,332
10,300	2,600	0,327
10,320	2,605	0,324
10,340	2,611	0,321
10,360	2,616	0,319
10,380	2,622	0,317
10,400	2,627	0,316
10,420	2,632	0,315
10,440	2,638	0,317
10,460	2,643	0,317
10,480	2,648	0,319
10,500	2,653	0,321
10,520	2,659	0,324
10,540	2,664	0,327
10,560	2,669	0,332
10,580	2,675	0,326
10,600	2,680	0,338
10,620	2,685	0,347
10,640	2,690	0,353
10,660	2,696	0,360
10,680	2,701	0,367
10,700	2,707	0,377
10,720	2,712	0,385
10,740	2,717	0,394
10,760	2,723	0,404
10,780	2,728	0,414
10,800	2,733	0,426
10,820	2,738	0,437
10,840	2,744	0,449
10,860	2,749	0,462
10,880	2,754	0,475
10,900	2,760	0,489
10,920	2,765	0,506
10,940	2,770	0,538
10,960	2,776	0,538
10,980	2,781	0,552
11,000	2,786	0,568
11,020	2,792	0,585
11,040	2,797	0,603
11,060	2,803	0,621
11,080	2,808	0,640
11,100	2,813	0,659
11,120	2,818	0,678
11,140	2,823	0,698
11,160	2,828	0,717
11,180	2,834	0,738
11,200	2,839	0,757
11,220	2,844	0,775
11,240	2,850	0,794
11,260	2,855	0,813
11,280	2,860	0,836
11,300	2,865	0,848
11,320	2,871	0,861
11,340	2,876	0,873
11,360	2,882	0,884
11,380	2,886	0,891
11,400	2,892	0,898
11,420	2,898	0,903
11,440	2,902	0,904
11,460	2,908	0,904
11,480	2,913	0,903
11,500	2,918	0,904
11,520	2,924	0,894
11,540	2,929	0,886
11,560	2,935	0,878
11,580	2,940	0,867
11,600	2,946	0,856
11,620	2,951	0,838
11,640	2,956	0,801
11,660	2,961	0,808
11,680	2,967	0,793
11,700	2,972	0,774
11,720	2,977	0,756
11,740	2,983	0,737
11,760	2,988	0,717
11,780	2,993	0,697
11,800	2,999	0,678
11,820	3,004	0,659
11,840	3,009	0,640
11,860	3,014	0,622
11,880	3,020	0,603
11,900	3,025	0,586
11,920	3,030	0,569
11,940	3,035	0,552
11,960	3,041	0,537
11,980	3,047	0,535
12,000	3,052	0,510
12,020	3,057	0,494
12,040	3,062	0,482
12,060	3,067	0,471
12,080	3,073	0,461
12,100	3,078	0,452
12,120	3,084	0,443
12,140	3,089	0,436
12,160	3,094	0,429
12,180	3,099	0,424
12,200	3,105	0,419
12,220	3,110	0,414
12,240	3,115	0,410
12,260	3,120	0,408
12,280	3,125	0,407
12,300	3,131	0,406
12,320	3,135	0,396
12,340	3,141	0,402
12,360	3,146	0,410
12,380	3,152	0,412
12,400	3,157	0,414
12,420	3,162	0,419
12,440	3,167	0,423
12,460	3,170	0,416
12,480	3,169	0,410
12,500	3,169	0,409
12,520	3,169	0,409
12,540	3,170	0,409
12,560	3,169	0,407
12,580	3,170	0,406
12,600	3,169	0,407
12,620	3,169	0,406
12,640	3,169	0,406
12,660	3,169	0,406
12,680	3,169	0,432
12,700	3,168	0,405
12,720	3,167	0,401
12,740	3,166	0,400
12,760	3,165	0,400
12,780	3,165	0,400
12,800	3,165	0,401
12,820	3,165	0,400
12,840	3,166	0,401
12,860	3,165	0,400
12,880	3,166	0,398
12,900	3,166	0,398
12,920	3,165	0,400
12,940	3,165	0,399
12,960	3,166	0,399
12,980	3,165	0,399
13,000	3,165	0,399
13,020	3,167	0,375
13,040	3,170	0,403
13,060	3,170	0,401
13,080	3,170	0,403
13,100	3,170	0,403
13,120	3,170	0,403
13,140	3,170	0,402
13,160	3,170	0,403
13,180	3,170	0,402
13,200	3,170	0,402
13,220	3,170	0,402
13,240	3,170	0,402
13,260	3,170	0,402
13,280	3,170	0,401
13,300	3,170	0,402
13,320	3,170	0,401
13,340	3,170	0,401
13,360	3,170	0,403
13,380	3,170	0,404
13,400	3,169	0,400
13,420	3,169	0,400
13,440	3,170	0,400
13,460	3,169	0,400
13,480	3,169	0,400
13,500	3,169	0,400
13,520	3,169	0,399
13,540	3,170	0,400
13,560	3,170	0,401
13,580	3,169	0,400
13,600	3,170	0,400
13,620	3,169	0,399
13,640	3,169	0,399
13,660	3,169	0,399
13,680	3,169	0,399
13,700	3,169	0,399
13,720	3,169	0,399
13,740	3,169	0,399
13,760	3,169	0,399
13,780	3,169	0,398
13,800	3,170	0,399
13,820	3,169	0,398
13,840	3,169	0,399
13,860	3,169	0,398
13,880	3,169	0,398
13,900	3,169	0,399
13,920	3,169	0,399
13,940	3,170	0,398
13,960	3,169	0,398
13,980	3,169	0,399
14,000	3,169	0,398
14,020	3,169	0,398
14,040	3,169	0,398
14,060	3,170	0,398
14,080	3,170	0,398
14,100	3,169	0,398
14,120	3,169	0,398
14,140	3,170	0,399
14,160	3,169	0,398
14,180	3,169	0,398
14,200	3,170	0,398
